time_s,temp_F,heat_on,stage
0.0,248.0,1,pre
1.0,247.6,1,pre
2.0,245.8,1,pre
3.0,245.3,1,pre
4.0,243.9,1,pre
5.0,245.8,1,pre
6.0,247.1,1,pre
7.0,249.3,1,pre
8.0,251.6,1,pre
9.0,254.3,1,pre
10.0,258.4,1,pre
11.0,262.4,1,pre
12.0,267.8,1,pre
13.0,271.9,1,pre
14.0,276.4,1,pre
15.0,280.9,1,pre
16.0,284.0,1,pre
17.0,287.1,1,pre
18.0,290.3,1,pre
19.0,293.0,1,pre
20.0,296.1,1,pre
21.0,298.9,1,dry
22.0,300.6,1,dry
23.0,303.8,1,dry
24.0,306.1,1,dry
25.0,306.9,1,dry
26.0,308.8,1,dry
27.0,311.4,1,dry
28.0,313.7,1,dry
29.0,315.5,1,dry
30.0,315.9,1,dry
31.0,315.9,1,dry
32.0,315.5,1,dry
33.0,315.5,1,dry
34.0,315.1,1,dry
35.0,315.1,1,dry
36.0,313.7,1,dry
37.0,314.6,1,dry
38.0,314.1,1,dry
39.0,313.2,1,dry
40.0,314.1,1,dry
41.0,315.1,1,dry
42.0,316.4,1,dry
43.0,317.3,1,dry
44.0,320.0,1,dry
45.0,320.9,1,dry
46.0,322.7,1,dry
47.0,324.1,1,dry
48.0,326.8,1,dry
49.0,329.4,1,dry
50.0,330.4,1,dry
51.0,333.9,1,dry
52.0,337.1,1,dry
53.0,341.1,1,dry
54.0,343.4,1,dry
55.0,346.6,1,dry
56.0,348.4,1,dry
57.0,351.5,1,dry
58.0,353.8,1,dry
59.0,355.6,1,dry
60.0,357.4,1,dry
61.0,360.5,1,dry
62.0,360.9,1,dry
63.0,363.2,1,dry
64.0,364.1,1,dry
65.0,366.4,1,dry
66.0,366.8,1,dry
67.0,369.1,1,dry
68.0,370.4,1,dry
70.0,372.6,1,dry
72.1,371.8,1,dry
74.1,370.9,1,dry
76.1,368.6,1,dry
77.1,366.4,1,dry
78.1,363.6,1,dry
79.1,362.3,1,dry
80.1,361.9,1,dry
81.1,361.9,1,dry
