time_s,temp_F,heat_on,stage
0.0,209.8,1,pre
1.0,208.8,1,pre
2.0,207.5,1,pre
3.0,205.2,1,pre
4.0,206.2,1,pre
5.0,206.6,1,pre
6.0,207.5,1,pre
7.0,210.7,1,pre
8.0,214.2,1,pre
9.0,218.8,1,pre
10.0,223.2,1,pre
11.0,228.2,1,pre
12.0,233.6,1,pre
13.0,238.1,1,pre
14.0,243.5,1,pre
15.0,250.2,1,pre
16.0,256.6,1,pre
17.0,261.9,1,pre
18.0,266.0,1,pre
19.0,270.9,1,pre
20.0,274.1,1,pre
21.0,277.7,1,pre
22.0,280.9,1,pre
23.0,284.4,1,pre
24.0,286.7,1,pre
25.0,289.4,1,pre
26.0,290.8,1,pre
27.0,292.1,1,pre
28.0,293.0,1,pre
29.0,294.8,1,pre
30.0,297.1,1,pre
31.0,298.9,1,pre
32.0,299.8,1,pre
33.0,301.6,1,pre
34.0,302.9,1,pre
35.0,303.8,1,pre
36.0,305.1,1,pre
37.0,306.1,1,pre
38.0,306.5,1,pre
39.0,306.9,1,pre
40.0,306.5,1,pre
41.0,307.4,1,pre
42.0,307.9,1,pre
43.0,308.8,1,pre
44.0,309.6,1,pre
45.0,308.8,1,pre
46.0,310.6,1,pre
47.0,311.4,1,pre
48.0,311.9,1,pre
49.0,312.4,1,pre
50.0,312.8,1,pre
51.0,313.7,1,pre
52.0,313.7,1,pre
53.0,316.4,1,pre
54.0,317.3,1,pre
55.0,317.8,1,pre
56.0,317.3,1,pre
57.0,317.3,1,pre
58.0,316.4,1,pre
59.0,315.5,1,pre
60.0,316.4,1,dry
61.0,316.4,1,dry
62.0,315.9,1,dry
63.0,315.9,1,dry
64.0,314.6,1,dry
65.0,313.7,1,dry
66.0,312.4,1,dry
67.0,312.4,1,dry
68.0,312.8,1,dry
69.0,311.9,1,dry
70.0,313.7,1,dry
71.0,313.7,1,dry
72.0,314.1,1,dry
73.0,315.1,1,dry
74.0,315.9,1,dry
75.0,316.9,1,dry
76.0,316.9,1,dry
77.0,319.1,1,dry
78.0,319.6,1,dry
79.1,320.4,1,dry
80.1,321.4,1,dry
81.1,321.4,1,dry
82.1,321.8,1,dry
83.1,322.7,1,dry
84.1,324.5,1,dry
85.1,324.9,1,dry
86.1,326.3,1,dry
87.1,327.2,1,dry
88.1,328.1,1,dry
89.1,329.4,1,dry
90.1,329.9,1,dry
91.1,332.6,1,dry
92.1,334.4,1,dry
93.1,336.2,1,dry
94.1,336.6,1,dry
95.1,338.0,1,dry
96.1,338.4,1,dry
97.1,339.8,1,dry
98.1,341.1,1,dry
99.1,342.5,1,dry
100.1,344.3,1,dry
101.1,345.2,1,dry
102.1,345.6,1,dry
103.1,346.6,1,dry
104.1,348.8,1,dry
105.1,349.2,1,dry
106.1,351.9,1,dry
107.1,354.6,1,dry
108.1,356.4,1,dry
109.1,357.8,1,dry
110.1,360.1,1,dry
111.1,361.9,1,dry
112.1,364.1,1,dry
113.1,365.4,1,dry
114.1,366.4,1,dry
115.1,367.7,1,dry
116.1,369.1,1,dry
117.1,370.4,1,dry
119.1,371.8,1,dry
121.1,369.5,1,dry
122.1,369.1,1,dry
123.1,367.2,1,dry
124.1,365.4,1,dry
125.1,364.6,1,dry
126.1,363.2,1,dry
127.1,363.6,1,dry
128.1,363.2,1,dry
129.1,363.2,1,dry
130.1,365.0,1,dry
131.1,365.0,1,dry
132.1,365.9,1,dry
133.1,367.7,1,dry
134.1,367.7,1,dry
135.1,369.9,1,dry
136.1,371.8,1,dry
138.1,373.1,1,dry
140.1,372.6,1,dry
142.1,369.1,1,dry
143.1,366.4,1,dry
144.1,365.0,1,dry
145.1,363.2,1,dry
146.1,360.9,1,dry
147.1,360.9,1,dry
148.1,360.5,1,dry
149.1,360.9,1,dry
150.1,361.4,1,dry
151.1,362.3,1,dry
152.1,363.2,1,dry
153.1,365.4,1,dry
154.1,366.8,1,dry
155.1,368.6,1,dry
156.1,370.9,1,dry
158.1,374.9,1,dry
160.1,376.7,1,dry
162.1,375.8,1,dry
164.1,372.2,1,dry
166.1,366.4,1,dry
167.1,363.6,1,dry
168.1,360.9,1,dry
169.1,358.7,1,dry
170.1,357.8,1,dry
171.1,357.4,1,dry
172.1,357.4,1,dry
173.1,357.8,1,dry
174.1,359.1,1,dry
175.1,360.9,1,dry
176.1,363.2,1,dry
177.1,366.8,1,dry
178.1,368.6,1,dry
179.1,371.8,1,dry
181.1,375.8,1,dry
183.1,377.1,1,dry
185.1,375.8,1,dry
