time_s,temp_F,heat_on,stage
0.0,141.3,1,pre
1.0,143.2,1,pre
2.0,141.3,1,pre
3.0,141.8,1,pre
4.0,142.2,1,pre
5.0,143.6,1,pre
6.0,145.4,1,pre
7.0,147.2,1,pre
8.0,150.3,1,pre
9.0,153.1,1,pre
10.0,155.8,1,pre
11.0,160.2,1,pre
12.0,162.9,1,pre
13.0,167.0,1,pre
14.0,171.1,1,pre
15.0,175.1,1,pre
16.0,178.7,1,pre
17.0,181.8,1,pre
18.0,186.3,1,pre
19.0,189.9,1,pre
20.0,193.6,1,pre
21.0,196.7,1,pre
22.0,199.8,1,pre
23.0,203.0,1,pre
24.0,205.2,1,pre
25.0,206.6,1,pre
26.0,210.7,1,pre
27.0,212.9,1,pre
28.0,215.2,1,pre
29.0,217.8,1,pre
30.0,219.2,1,pre
31.0,221.9,1,pre
32.0,224.6,1,pre
33.0,226.8,1,pre
34.0,228.2,1,pre
35.0,230.0,1,pre
36.0,232.7,1,pre
37.0,234.5,1,pre
38.0,236.3,1,pre
39.0,237.7,1,pre
40.0,239.0,1,pre
41.0,239.9,1,pre
42.0,242.2,1,dry
43.0,243.9,1,dry
44.0,248.0,1,dry
45.0,251.6,1,dry
46.0,256.1,1,dry
47.0,260.6,1,dry
48.0,264.2,1,dry
49.0,267.4,1,dry
50.0,270.5,1,dry
51.0,274.1,1,dry
52.0,276.4,1,dry
53.0,278.6,1,dry
54.0,279.9,1,dry
55.0,282.2,1,dry
56.0,283.6,1,dry
57.0,284.9,1,dry
58.0,286.7,1,dry
59.0,287.1,1,dry
60.0,289.4,1,dry
61.0,291.2,1,dry
62.0,293.4,1,dry
63.0,295.7,1,dry
64.0,297.1,1,dry
65.0,299.3,1,dry
66.0,301.6,1,dry
67.0,302.4,1,dry
68.0,305.1,1,dry
69.0,306.9,1,dry
70.0,308.3,1,dry
71.1,311.0,1,dry
72.1,312.4,1,dry
73.1,315.1,1,dry
74.1,317.8,1,dry
75.1,320.0,1,dry
76.1,321.4,1,dry
77.1,323.1,1,dry
78.1,325.9,1,dry
79.1,327.2,1,dry
80.1,328.1,1,dry
81.1,330.8,1,dry
82.1,332.1,1,dry
83.1,333.9,1,dry
84.1,334.9,1,dry
85.1,337.1,1,dry
86.1,338.9,1,dry
87.1,341.1,1,dry
88.1,341.6,1,dry
89.1,344.3,1,dry
90.1,344.3,1,dry
91.1,347.9,1,dry
92.1,351.1,1,dry
93.1,352.9,1,dry
94.1,355.6,1,dry
95.1,358.7,1,dry
96.1,360.1,1,dry
97.1,360.9,1,dry
98.1,363.2,1,dry
99.1,364.1,1,dry
100.1,365.4,1,dry
101.1,365.4,1,dry
102.1,365.9,1,dry
103.1,366.8,1,dry
104.1,367.7,1,dry
105.1,369.1,1,dry
106.1,369.5,1,dry
107.1,369.9,1,dry
108.1,370.4,1,dry
110.1,371.8,1,dry
112.1,372.6,1,dry
114.1,369.9,1,dry
115.1,369.1,1,dry
116.1,366.4,1,dry
117.1,365.0,1,dry
118.1,362.3,1,dry
119.1,362.3,1,dry
120.1,360.9,1,dry
121.1,360.1,1,dry
122.1,360.1,1,dry
123.1,361.4,1,dry
124.1,360.9,1,dry
125.1,362.3,1,dry
126.1,364.1,1,dry
127.1,364.1,1,dry
128.1,365.9,1,dry
129.1,366.4,1,dry
130.1,368.6,1,dry
131.1,370.4,1,dry
133.1,372.6,1,dry
135.1,372.2,1,dry
137.1,369.1,1,dry
138.1,367.7,1,dry
139.1,364.6,1,dry
140.1,363.6,1,dry
141.1,362.3,1,dry
142.1,360.9,1,dry
143.1,360.9,1,dry
144.1,360.1,1,dry
145.1,361.4,1,dry
146.1,361.9,1,dry
147.1,363.6,1,dry
148.1,364.6,1,dry
149.1,365.9,1,dry
150.1,366.8,1,dry
151.1,368.6,1,dry
152.1,369.9,1,dry
153.1,371.3,1,dry
155.1,374.0,1,dry
157.1,374.9,1,dry
159.1,374.0,1,dry
161.1,370.9,1,dry
163.1,365.0,1,dry
164.1,363.2,1,dry
165.1,361.4,1,dry
166.1,360.1,1,dry
167.1,358.7,1,dry
168.1,357.4,1,dry
169.1,358.7,1,dry
170.1,359.1,1,brown
171.1,361.4,1,brown
172.1,363.2,1,brown
173.1,365.4,1,brown
174.1,367.7,1,brown
175.1,370.9,1,brown
176.1,373.6,1,brown
177.1,376.2,1,brown
178.1,378.5,1,brown
179.1,380.8,1,brown
180.1,383.0,1,brown
181.1,385.7,1,brown
182.1,387.9,1,brown
183.1,389.3,1,brown
184.1,391.6,1,brown
185.1,393.8,1,brown
186.1,395.1,1,brown
187.1,397.9,1,brown
188.1,398.3,1,brown
189.1,401.0,1,brown
191.1,403.2,1,brown
193.1,402.4,1,brown
195.1,397.4,1,brown
196.1,394.2,1,brown
197.1,392.4,1,brown
198.1,389.3,1,brown
199.1,388.4,1,brown
200.1,386.6,1,brown
201.1,385.7,1,brown
202.1,386.6,1,brown
203.1,387.1,1,brown
204.1,387.1,1,brown
205.1,387.9,1,brown
206.1,389.8,1,brown
207.1,391.1,1,brown
208.1,392.9,1,brown
209.1,394.7,1,brown
210.1,396.5,1,brown
211.1,396.1,1,brown
212.1,399.6,1,brown
213.1,401.4,1,brown
215.1,403.2,1,brown
217.1,403.2,1,brown
219.1,400.1,1,brown
221.1,393.8,1,brown
222.1,390.6,1,brown
223.1,387.1,1,brown
224.1,384.8,1,brown
225.1,382.6,1,brown
226.1,380.3,1,brown
227.1,380.8,1,brown
228.1,380.3,1,brown
229.1,380.3,1,brown
230.1,381.2,1,brown
231.1,382.1,1,brown
232.1,383.9,1,brown
233.2,385.2,1,brown
234.2,387.1,1,brown
235.2,389.3,1,brown
236.2,390.2,1,brown
237.2,394.2,1,brown
238.2,395.6,1,brown
239.2,397.4,1,brown
240.2,400.1,1,brown
242.2,402.8,1,brown
244.2,401.4,1,brown
246.2,398.8,1,brown
247.2,395.1,1,brown
248.2,393.8,1,brown
249.2,390.6,1,brown
250.2,388.4,1,brown
251.2,388.4,1,brown
252.2,387.5,1,brown
253.2,387.9,1,brown
254.2,387.9,1,brown
255.2,389.3,1,brown
256.2,389.8,1,brown
257.2,392.0,1,brown
258.2,392.9,1,brown
259.2,395.1,1,brown
260.2,396.1,1,brown
261.2,396.9,1,brown
262.2,400.1,1,brown
264.2,401.4,1,brown
266.2,401.0,1,brown
268.2,398.3,1,brown
269.2,395.6,1,brown
270.2,392.0,1,brown
271.2,390.2,1,brown
272.2,387.9,1,brown
273.2,386.6,1,brown
274.2,385.7,1,brown
275.2,385.7,1,brown
276.2,386.1,1,brown
277.2,386.1,1,brown
278.2,387.9,1,brown
279.2,389.8,1,brown
280.2,391.6,1,brown
281.2,392.9,1,brown
282.2,395.6,1,brown
283.2,396.1,1,brown
284.2,399.6,1,brown
285.2,401.0,1,brown
287.2,404.1,1,brown
289.2,404.1,1,brown
291.2,401.0,1,brown
293.2,395.1,1,brown
294.2,392.4,1,brown
295.2,389.3,1,brown
296.2,386.6,1,brown
297.2,383.9,1,brown
298.2,383.4,1,brown
299.2,383.0,1,brown
300.2,383.9,1,dev
301.2,384.4,1,dev
302.2,385.7,1,dev
303.2,387.1,1,dev
304.2,389.3,1,dev
305.2,391.1,1,dev
306.2,391.6,1,dev
307.2,393.8,1,dev
308.2,396.1,1,dev
309.2,398.3,1,dev
310.2,400.1,1,dev
311.2,402.4,1,dev
312.2,404.1,1,dev
313.2,406.9,1,dev
314.2,407.3,1,dev
315.2,409.1,1,dev
316.2,410.4,1,dev
317.2,411.8,1,dev
318.2,412.7,1,dev
319.2,414.1,1,dev
320.2,414.9,1,dev
321.2,415.9,1,dev
322.2,416.3,1,dev
323.2,418.6,1,dev
324.2,419.0,1,dev
325.2,420.8,1,dev
326.2,422.6,1,dev
327.2,423.1,1,dev
328.2,423.1,1,dev
329.2,424.4,1,dev
330.2,425.3,1,dev
331.2,427.1,1,dev
332.2,426.6,1,dev
333.2,428.9,1,dev
334.2,429.4,1,dev
335.2,429.8,1,dev
336.2,431.1,1,dev
337.2,431.6,1,dev
338.2,431.6,1,dev
339.2,432.1,1,dev
340.2,431.6,1,dev
341.2,432.9,1,dev
342.2,433.4,1,dev
343.2,433.9,1,dev
344.2,434.3,1,dev
345.2,435.2,1,dev
346.2,435.6,1,dev
347.2,435.6,1,dev
348.2,434.8,1,dev
349.2,435.2,1,dev
350.2,434.8,1,dev
351.2,433.4,1,dev
352.2,434.8,1,dev
353.2,435.2,1,dev
354.2,435.2,1,dev
355.2,435.6,1,dev
356.2,436.6,1,dev
357.2,437.0,1,dev
358.2,436.6,1,dev
359.2,437.4,1,dev
360.2,437.4,1,dev
361.2,437.4,1,dev
362.2,437.9,1,dev
363.2,439.2,1,dev
364.2,438.4,1,dev
365.2,439.2,1,dev
366.2,439.2,1,dev
367.2,439.7,1,dev
368.2,440.1,1,dev
369.2,440.6,1,dev
370.2,441.5,1,dev
371.2,441.9,1,dev
372.2,441.9,1,dev
373.2,441.9,1,dev
374.2,442.4,1,dev
375.2,443.3,1,dev
376.2,443.8,1,dev
377.2,444.2,1,dev
378.2,444.6,1,dev
379.3,444.2,1,dev
380.3,444.2,1,dev
381.3,444.6,1,dev
382.3,445.1,1,dev
383.3,445.6,1,dev
384.3,444.6,1,dev
385.3,445.6,1,dev
386.3,445.6,1,dev
387.3,445.1,1,dev
388.3,444.6,1,dev
389.3,444.6,1,dev
390.3,444.2,1,dev
391.3,444.6,1,dev
392.3,445.1,1,dev
393.3,444.6,1,dev
394.3,444.6,1,dev
395.3,444.6,1,dev
396.3,445.6,1,dev
397.3,444.6,1,dev
398.3,445.1,1,dev
399.3,445.1,1,dev
400.3,445.6,1,dev
401.3,445.6,1,dev
402.3,444.6,1,dev
403.3,443.8,1,dev
404.3,441.9,1,dev
405.3,443.3,1,dev
406.3,441.9,1,dev
407.3,441.1,1,dev
408.3,441.1,1,dev
409.3,441.5,1,dev
410.3,441.9,1,dev
411.3,442.4,1,dev
412.3,443.3,1,dev
413.3,443.3,1,dev
414.3,444.2,1,dev
415.3,444.6,1,dev
416.3,444.6,1,dev
417.3,445.6,1,dev
418.3,445.6,1,dev
419.3,445.6,1,dev
420.3,444.6,1,dev
421.3,446.4,1,dev
422.3,445.6,1,dev
423.3,445.1,1,dev
424.3,443.8,1,dev
425.3,444.2,1,dev
426.3,443.8,1,dev
427.3,444.2,1,dev
428.3,443.8,1,dev
429.3,444.2,1,dev
430.3,444.6,1,dev
431.3,445.1,1,dev
432.3,444.6,1,dev
433.3,446.4,1,dev
434.3,445.6,1,dev
435.3,447.8,1,dev
436.3,446.9,1,dev
437.3,447.4,1,dev
438.3,448.2,1,dev
439.3,448.2,1,dev
440.3,448.2,1,dev
441.3,448.7,1,dev
442.3,449.1,1,dev
443.3,449.6,1,dev
444.3,449.6,1,dev
445.3,450.1,1,dev
446.3,449.6,1,dev
447.3,449.1,1,dev
448.3,449.1,1,dev
449.3,449.6,1,dev
450.3,448.7,1,dev
451.3,448.7,1,dev
452.3,449.1,1,dev
453.3,449.1,1,dev
454.3,449.1,1,dev
455.3,449.6,1,dev
456.3,449.1,1,dev
457.3,449.1,1,dev
458.3,448.2,1,dev
459.3,448.7,1,dev
460.3,447.8,1,dev
461.3,447.4,1,dev
462.3,446.9,1,dev
463.3,446.9,1,dev
464.3,446.4,1,dev
465.3,445.1,1,dev
466.3,445.6,1,dev
467.3,446.0,1,dev
468.3,446.4,1,dev
469.3,446.4,1,dev
470.3,447.4,1,dev
471.3,448.2,1,dev
472.3,448.2,1,dev
473.3,448.7,1,dev
474.3,448.2,1,dev
475.3,448.2,1,dev
476.3,447.4,1,dev
477.3,447.4,1,dev
478.3,447.4,1,dev
479.3,446.9,1,dev
480.3,447.4,1,dev
481.3,448.2,1,dev
482.3,448.2,1,dev
483.3,448.2,1,dev
484.3,448.7,1,dev
485.3,447.4,1,dev
486.3,448.2,1,dev
487.3,447.4,1,dev
488.3,449.1,1,dev
489.3,449.1,1,dev
490.3,449.6,1,dev
491.3,449.6,1,dev
492.3,450.1,1,dev
493.3,450.1,1,dev
494.3,450.1,1,dev
495.3,451.4,1,dev
496.3,451.4,1,dev
