time_s,temp_F,heat_on,stage
0.0,203.4,1,pre
1.0,204.3,1,pre
2.0,204.8,1,pre
3.0,204.8,1,pre
4.0,207.5,1,pre
5.0,210.2,1,pre
6.0,215.6,1,pre
7.0,220.6,1,pre
8.0,225.5,1,pre
9.0,230.9,1,pre
10.0,237.7,1,pre
11.0,242.2,1,pre
12.0,248.9,1,pre
13.0,253.8,1,pre
14.0,260.1,1,pre
15.0,264.2,1,pre
16.0,270.1,1,pre
17.0,274.6,1,pre
18.0,277.7,1,pre
19.0,283.6,1,pre
20.0,286.7,1,pre
21.0,290.8,1,pre
22.0,293.9,1,pre
23.0,298.4,1,pre
24.0,301.6,1,pre
25.0,304.2,1,pre
26.0,306.5,1,pre
27.0,308.8,1,pre
28.0,310.1,1,pre
29.0,313.2,1,pre
30.0,315.5,1,pre
31.0,315.5,1,pre
32.0,318.6,1,pre
33.0,320.0,1,pre
34.0,321.4,1,pre
35.0,322.2,1,pre
36.0,323.1,1,pre
37.0,324.1,1,pre
38.0,324.5,1,pre
39.0,324.1,1,pre
40.0,324.5,1,pre
41.0,325.4,1,pre
42.0,324.1,1,pre
43.0,325.9,1,pre
44.0,325.9,1,pre
45.0,326.3,1,pre
46.0,325.9,1,pre
47.0,326.8,1,pre
48.0,326.3,1,pre
49.0,327.2,1,pre
50.0,327.2,1,pre
51.0,327.2,1,pre
52.0,327.2,1,pre
53.0,327.2,1,pre
54.0,328.1,1,pre
55.0,328.1,1,pre
56.0,328.6,1,pre
57.0,328.6,1,pre
