time_s,temp_F,heat_on,stage
0.0,220.1,1,pre
1.0,217.4,1,pre
2.0,215.2,1,pre
3.0,213.3,1,pre
4.0,210.7,1,pre
5.0,210.2,1,pre
6.0,210.7,1,pre
7.0,210.7,1,pre
8.0,213.3,1,pre
9.0,215.2,1,pre
10.0,217.8,1,pre
11.0,221.4,1,pre
12.0,225.9,1,pre
13.0,230.9,1,pre
14.0,234.5,1,pre
15.0,239.0,1,dry
16.0,242.6,1,dry
17.0,247.1,1,dry
18.0,250.2,1,dry
19.0,253.8,1,dry
20.0,256.6,1,dry
21.0,261.1,1,dry
22.0,266.4,1,dry
23.0,269.1,1,dry
24.0,272.8,1,dry
25.0,276.4,1,dry
26.0,278.1,1,dry
27.0,279.9,1,dry
28.0,281.8,1,dry
29.0,283.1,1,dry
30.0,287.1,1,dry
31.0,288.9,1,dry
32.0,290.8,1,dry
33.0,292.6,1,dry
34.0,294.4,1,dry
35.0,295.7,1,dry
36.0,297.5,1,dry
37.0,297.9,1,dry
38.0,299.8,1,dry
39.0,301.1,1,dry
40.0,304.7,1,dry
41.0,304.7,1,dry
42.0,308.3,1,dry
43.0,309.2,1,dry
44.0,312.4,1,dry
45.0,314.6,1,dry
46.0,316.9,1,dry
47.0,320.4,1,dry
48.0,321.8,1,dry
49.0,324.5,1,dry
50.0,325.4,1,dry
51.0,328.1,1,dry
52.0,330.4,1,dry
53.0,333.1,1,dry
54.0,333.9,1,dry
55.0,336.2,1,dry
56.0,337.1,1,dry
57.0,338.9,1,dry
58.0,341.1,1,dry
59.0,342.9,1,dry
60.0,345.2,1,dry
61.0,347.4,1,dry
62.0,349.7,1,dry
63.0,351.9,1,dry
64.0,354.2,1,dry
65.0,356.0,1,dry
66.0,358.2,1,dry
67.0,359.6,1,dry
68.0,361.4,1,dry
69.0,363.6,1,dry
70.1,364.6,1,dry
71.1,364.6,1,dry
72.1,367.7,1,dry
73.1,369.5,1,dry
74.1,369.9,1,dry
75.1,370.4,1,dry
77.1,372.6,1,dry
79.1,372.2,1,dry
81.1,369.5,1,dry
82.1,366.8,1,dry
83.1,365.0,1,dry
84.1,362.8,1,dry
85.1,361.4,1,dry
86.1,360.5,1,dry
87.1,360.1,1,dry
88.1,360.5,1,dry
89.1,359.6,1,dry
90.1,360.9,1,dry
91.1,362.3,1,dry
92.1,363.2,1,dry
93.1,364.1,1,dry
94.1,364.6,1,dry
95.1,366.4,1,dry
96.1,367.2,1,dry
97.1,368.1,1,dry
98.1,370.9,1,dry
100.1,372.6,1,dry
102.1,373.6,1,dry
104.1,369.9,1,dry
105.1,367.2,1,dry
106.1,366.4,1,dry
107.1,363.6,1,dry
108.1,362.8,1,dry
109.1,362.3,1,dry
110.1,363.2,1,dry
