time_s,temp_F,heat_on,stage
0.0,195.8,1,pre
1.0,194.4,1,pre
2.0,195.8,1,pre
3.0,197.6,1,pre
4.0,200.8,1,pre
5.0,205.2,1,pre
6.0,211.6,1,pre
7.0,218.8,1,pre
8.0,226.8,1,pre
9.0,235.4,1,dev
10.0,243.5,1,dev
11.0,252.5,1,dev
12.0,261.9,1,dev
13.0,270.1,1,dev
14.0,278.6,1,dev
15.0,286.7,1,dev
16.0,294.8,1,dev
17.0,301.1,1,dev
18.0,309.2,1,dev
19.0,315.1,1,dev
20.0,321.8,1,dev
21.0,326.3,1,dev
22.0,332.1,1,dev
23.0,339.8,1,dev
24.0,344.8,1,dev
25.0,348.8,1,dev
26.0,353.8,1,dev
27.0,357.8,1,dev
28.0,361.4,1,dev
29.0,365.4,1,dev
30.0,369.1,1,dev
31.0,372.2,1,dev
32.0,375.8,1,dev
33.0,378.5,1,dev
34.0,380.8,1,dev
35.0,383.9,1,dev
36.0,386.1,1,dev
37.0,388.4,1,dev
38.0,390.6,1,dev
39.0,392.0,1,dev
40.0,393.4,1,dev
41.0,394.7,1,dev
42.0,396.9,1,dev
43.0,399.2,1,dev
44.0,400.6,1,dev
45.0,402.4,1,dev
46.0,403.2,1,dev
47.0,405.5,1,dev
48.0,406.9,1,dev
49.0,406.4,1,dev
50.0,407.3,1,dev
51.0,410.4,1,dev
52.0,410.4,1,dev
53.0,412.2,1,dev
54.0,413.1,1,dev
55.0,414.5,1,dev
56.0,415.4,1,dev
57.0,415.9,1,dev
58.0,416.8,1,dev
59.0,417.2,1,dev
60.0,417.6,1,dev
61.0,418.6,1,dev
62.0,419.4,1,dev
63.0,419.9,1,dev
64.0,420.8,1,dev
65.0,421.7,1,dev
66.0,421.7,1,dev
67.0,423.1,1,dev
68.0,423.1,1,dev
69.0,424.9,1,dev
70.0,425.3,1,dev
71.0,425.8,1,dev
72.1,426.2,1,dev
73.1,427.6,1,dev
74.1,428.0,1,dev
75.1,427.6,1,dev
76.1,428.4,1,dev
77.1,429.4,1,dev
78.1,429.8,1,dev
79.1,429.4,1,dev
80.1,430.7,1,dev
81.1,431.6,1,dev
82.1,431.6,1,dev
83.1,432.5,1,dev
84.1,432.9,1,dev
85.1,432.1,1,dev
86.1,432.5,1,dev
87.1,433.4,1,dev
88.1,433.9,1,dev
89.1,433.4,1,dev
90.1,435.2,1,dev
91.1,435.2,1,dev
92.1,434.8,1,dev
93.1,436.1,1,dev
94.1,435.6,1,dev
95.1,436.6,1,dev
96.1,437.0,1,dev
97.1,436.1,1,dev
98.1,436.6,1,dev
99.1,437.9,1,dev
100.1,437.9,1,dev
101.1,439.2,1,dev
102.1,438.4,1,dev
103.1,440.6,1,dev
104.1,439.2,1,dev
105.1,439.7,1,dev
106.1,439.7,1,dev
107.1,441.5,1,dev
108.1,441.5,1,dev
109.1,440.6,1,dev
110.1,441.5,1,dev
111.1,441.9,1,dev
112.1,442.4,1,dev
113.1,442.4,1,dev
114.1,442.4,1,dev
115.1,441.9,1,dev
116.1,442.9,1,dev
117.1,442.9,1,dev
118.1,443.8,1,dev
119.1,443.3,1,dev
120.1,443.8,1,dev
121.1,444.2,1,dev
122.1,445.1,1,dev
123.1,445.1,1,dev
124.1,445.1,1,dev
125.1,445.6,1,dev
126.1,445.6,1,dev
127.1,446.9,1,dev
128.1,446.9,1,dev
129.1,446.9,1,dev
130.1,447.8,1,dev
131.1,446.9,1,dev
132.1,446.0,1,dev
133.1,448.2,1,dev
134.1,448.2,1,dev
135.1,448.2,1,dev
136.1,446.9,1,dev
137.1,447.8,1,dev
138.1,447.8,1,dev
139.1,447.8,1,dev
140.1,448.2,1,dev
141.1,448.2,1,dev
142.1,448.2,1,dev
143.1,448.2,1,dev
144.1,448.7,1,dev
145.1,448.2,1,dev
146.1,448.7,1,dev
147.1,449.6,1,dev
148.1,448.7,1,dev
149.1,449.6,1,dev
150.1,449.1,1,dev
151.1,450.1,1,dev
152.1,449.6,1,dev
153.1,448.7,1,dev
154.1,449.1,1,dev
155.1,450.5,1,dev
156.1,450.1,1,dev
157.1,450.5,1,dev
158.1,451.9,1,dev
159.1,450.9,1,dev
160.1,451.4,1,dev
161.1,451.4,1,dev
162.1,452.3,1,dev
163.1,451.9,1,dev
164.1,452.8,1,dev
165.1,452.8,1,dev
166.1,452.3,1,dev
167.1,452.8,1,dev
168.1,452.8,1,dev
169.1,453.2,1,dev
170.1,453.6,1,dev
171.1,453.2,1,dev
172.1,453.6,1,dev
173.1,454.1,1,dev
174.1,453.6,1,dev
175.1,452.8,1,dev
176.1,453.6,1,dev
177.1,453.2,1,dev
178.1,452.8,1,dev
179.1,453.6,1,dev
180.1,454.1,1,dev
181.1,453.2,1,dev
182.1,453.6,1,dev
183.1,455.0,1,dev
184.1,454.6,1,dev
185.1,454.6,1,dev
186.1,454.6,1,dev
187.1,454.1,1,dev
188.1,454.6,1,dev
189.1,454.6,1,dev
190.1,455.0,1,dev
191.1,454.1,1,dev
192.1,455.0,1,dev
193.1,454.6,1,dev
194.2,455.9,1,dev
195.2,455.4,1,dev
196.2,454.6,1,dev
197.2,455.9,1,dev
198.2,455.4,1,dev
199.2,456.4,1,dev
200.2,456.4,1,dev
201.2,456.4,1,dev
202.2,456.4,1,dev
203.2,456.4,1,dev
204.2,455.9,1,dev
205.2,456.4,1,dev
206.2,456.8,1,dev
207.2,455.9,1,dev
208.2,456.4,1,dev
209.2,456.4,1,dev
