time_s,temp_F,heat_on,stage
0.0,248.9,1,pre
1.0,247.1,1,pre
2.0,246.2,1,pre
3.0,243.1,1,pre
4.0,241.2,1,pre
5.0,237.7,1,pre
6.0,234.5,1,pre
7.0,230.9,1,pre
8.0,228.7,1,pre
9.0,227.3,1,pre
10.0,226.4,1,pre
11.0,225.1,1,pre
12.0,224.6,1,dry
13.0,225.5,1,dry
14.0,227.3,1,dry
15.0,230.0,1,dry
16.0,235.8,1,dry
17.0,239.9,1,dry
18.0,245.8,1,dry
19.0,252.1,1,dry
20.0,255.7,1,dry
21.0,261.1,1,dry
22.0,264.2,1,dry
23.0,268.2,1,dry
24.0,271.9,1,dry
25.0,274.6,1,dry
26.0,278.1,1,dry
27.0,280.4,1,dry
28.0,283.1,1,dry
29.0,285.8,1,dry
30.0,287.6,1,dry
31.0,290.3,1,dry
32.0,293.0,1,dry
33.0,294.8,1,dry
34.0,297.1,1,dry
35.0,301.1,1,dry
36.0,305.6,1,dry
37.0,309.2,1,dry
38.0,312.4,1,dry
39.0,317.3,1,dry
40.0,320.9,1,dry
41.0,324.9,1,dry
42.0,328.1,1,dry
43.0,333.1,1,dry
44.0,335.3,1,dry
45.0,338.4,1,dry
46.0,340.2,1,dry
47.0,342.1,1,dry
48.0,342.9,1,dry
49.0,343.9,1,dry
50.0,344.8,1,dry
51.0,346.1,1,dry
52.0,347.4,1,dry
53.0,348.8,1,dry
54.0,349.7,1,dry
55.0,351.9,1,dry
56.0,354.2,1,dry
57.0,354.6,1,dry
58.0,357.8,1,dry
59.0,359.6,1,dry
60.0,360.1,1,dry
61.0,361.9,1,dry
62.0,363.2,1,dry
63.0,364.1,1,dry
64.0,363.6,1,dry
65.0,364.1,1,dry
66.0,364.6,1,dry
67.0,364.1,1,dry
68.0,365.0,1,dry
69.0,366.4,1,dry
70.0,366.4,1,dry
71.0,367.7,1,dry
72.0,368.1,1,dry
73.0,370.9,1,dry
75.0,373.1,1,dry
77.0,373.1,1,dry
79.0,371.3,1,dry
81.0,365.9,1,dry
82.0,364.1,1,dry
83.1,360.5,1,dry
84.1,357.8,1,dry
85.1,356.0,1,dry
86.1,355.1,1,dry
87.1,353.8,1,dry
88.1,353.8,1,dry
89.1,353.3,1,dry
90.1,353.3,1,dry
91.1,354.2,1,dry
92.1,354.6,1,dry
