time_s,temp_F,heat_on,stage
0.0,54.0,1,pre
1.0,54.0,1,pre
2.0,55.0,1,pre
3.0,54.0,1,pre
4.0,54.0,1,pre
5.0,54.0,1,pre
6.0,55.0,1,pre
7.0,59.5,1,pre
8.0,62.1,1,pre
9.0,68.0,1,pre
10.0,73.4,1,pre
11.0,78.8,1,pre
12.0,84.7,1,pre
13.0,90.5,1,pre
14.0,96.8,1,pre
15.0,102.2,1,pre
16.0,109.4,1,pre
17.0,115.7,1,pre
18.0,121.5,1,pre
19.0,128.8,1,pre
20.0,133.2,1,pre
21.0,141.3,1,pre
22.0,146.3,1,pre
23.0,151.7,1,pre
24.0,157.1,1,pre
25.0,160.7,1,pre
26.0,165.2,1,pre
27.0,168.3,1,pre
28.0,171.9,1,pre
29.0,175.6,1,pre
30.0,179.6,1,pre
31.0,181.8,1,pre
32.0,185.4,1,pre
33.0,188.2,1,pre
34.0,192.2,1,pre
35.0,194.4,1,pre
36.0,196.7,1,pre
37.0,199.8,1,pre
38.0,202.1,1,pre
39.0,203.9,1,pre
40.0,205.2,1,pre
41.0,207.5,1,pre
42.0,210.2,1,pre
43.0,212.0,1,pre
44.0,214.2,1,pre
45.0,215.2,1,pre
46.0,217.4,1,pre
47.0,218.8,1,pre
48.0,219.7,1,pre
49.0,220.6,1,pre
50.0,221.4,1,pre
51.0,221.0,1,pre
52.0,222.3,1,pre
53.0,223.2,1,pre
54.0,224.2,1,pre
55.0,223.7,1,pre
56.0,225.1,1,pre
57.0,225.9,1,pre
58.0,227.3,1,pre
59.0,227.3,1,pre
60.0,227.8,1,pre
61.0,229.1,1,pre
62.0,230.0,1,pre
63.0,230.0,1,pre
64.0,231.8,1,pre
65.0,232.2,1,pre
66.0,233.2,1,pre
67.0,234.1,1,pre
68.0,235.4,1,pre
69.0,235.4,1,pre
70.0,236.8,1,pre
71.0,238.1,1,pre
72.0,239.0,1,pre
73.0,240.8,1,pre
74.0,242.2,1,pre
75.0,241.7,1,pre
76.0,243.5,1,pre
77.0,244.4,1,pre
78.0,243.9,1,pre
79.0,244.4,1,pre
80.0,243.5,1,pre
81.0,241.2,1,pre
82.0,240.8,1,pre
83.0,239.0,1,pre
84.1,238.1,1,pre
85.1,235.4,1,pre
86.1,236.3,1,pre
87.1,238.6,1,pre
88.1,239.9,1,pre
89.1,240.3,1,pre
90.1,243.1,1,pre
91.1,243.9,1,pre
92.1,244.4,1,pre
93.1,246.7,1,pre
94.1,247.1,1,pre
95.1,250.2,1,pre
96.1,251.6,1,pre
97.1,253.8,1,pre
98.1,256.6,1,pre
99.1,259.2,1,pre
100.1,261.5,1,pre
101.1,265.1,1,pre
102.1,267.8,1,pre
103.1,270.1,1,pre
104.1,273.6,1,pre
105.1,276.4,1,pre
106.1,277.7,1,pre
107.1,281.8,1,pre
108.1,284.4,1,pre
109.1,285.8,1,pre
110.1,288.9,1,pre
111.1,290.3,1,pre
112.1,293.0,1,pre
113.1,294.8,1,pre
114.1,295.7,1,pre
115.1,298.9,1,pre
116.1,300.2,1,pre
117.1,302.0,1,pre
118.1,303.4,1,pre
119.1,304.2,1,pre
120.1,305.6,1,pre
121.1,306.1,1,pre
122.1,307.4,1,pre
123.1,307.9,1,pre
124.1,309.2,1,pre
125.1,310.1,1,pre
126.1,310.6,1,pre
127.1,310.6,1,pre
128.1,311.0,1,pre
129.1,311.0,1,pre
130.1,311.9,1,dry
131.1,311.9,1,dry
132.1,311.4,1,dry
133.1,311.0,1,dry
134.1,309.6,1,dry
135.1,310.1,1,dry
136.1,311.0,1,dry
137.1,309.6,1,dry
138.1,311.0,1,dry
139.1,311.4,1,dry
140.1,312.4,1,dry
141.1,313.2,1,dry
142.1,314.6,1,dry
143.1,314.6,1,dry
144.1,315.9,1,dry
145.1,316.9,1,dry
146.1,317.3,1,dry
147.1,319.6,1,dry
148.1,320.9,1,dry
149.1,323.1,1,dry
150.1,324.5,1,dry
151.1,324.5,1,dry
152.1,327.6,1,dry
153.1,329.4,1,dry
154.1,331.2,1,dry
155.1,334.4,1,dry
156.1,335.8,1,dry
157.1,338.0,1,dry
158.1,338.9,1,dry
159.1,342.1,1,dry
160.1,344.3,1,dry
161.1,346.6,1,dry
162.1,347.4,1,dry
163.1,349.2,1,dry
164.1,350.6,1,dry
165.1,351.5,1,dry
166.1,353.3,1,dry
167.1,354.6,1,dry
168.1,355.1,1,dry
169.1,356.0,1,dry
170.1,357.4,1,dry
171.1,358.7,1,dry
172.1,359.6,1,dry
173.1,360.9,1,dry
174.1,361.9,1,dry
175.1,363.6,1,dry
176.1,364.6,1,dry
177.1,366.4,1,dry
178.1,367.7,1,dry
179.1,368.1,1,dry
180.1,368.6,1,dry
181.1,370.9,1,dry
183.1,372.2,1,dry
185.1,372.2,1,dry
187.1,368.1,1,dry
188.1,365.4,1,dry
189.1,363.2,1,dry
190.1,361.4,1,dry
191.1,359.6,1,dry
192.1,359.1,1,dry
193.1,357.4,1,dry
194.1,357.8,1,dry
195.1,358.7,1,dry
196.1,359.6,1,dry
197.1,360.9,1,dry
198.1,361.9,1,dry
199.1,363.2,1,dry
200.1,365.4,1,dry
201.1,365.9,1,dry
202.1,368.1,1,dry
203.1,370.4,1,dry
205.1,374.0,1,dry
207.1,373.6,1,dry
209.1,371.3,1,dry
211.1,365.0,1,dry
212.1,362.3,1,dry
213.1,359.6,1,dry
