time_s,temp_F,heat_on,stage
0.0,238.1,1,pre
1.0,236.8,1,pre
2.0,235.8,1,pre
3.0,233.2,1,pre
4.0,234.1,1,pre
5.0,234.5,1,pre
6.0,236.8,1,pre
7.0,239.0,1,pre
8.0,242.6,1,pre
9.0,246.7,1,pre
10.0,250.7,1,pre
11.0,253.4,1,pre
12.0,257.0,1,pre
13.0,260.6,1,pre
14.0,264.2,1,pre
15.0,268.2,1,pre
16.0,271.9,1,pre
17.0,275.0,1,pre
18.0,279.1,1,pre
19.0,281.3,1,pre
20.0,283.6,1,pre
21.0,285.8,1,pre
22.0,288.1,1,pre
23.0,291.6,1,pre
24.0,293.0,1,pre
25.0,296.1,1,pre
26.0,297.9,1,pre
27.0,299.3,1,pre
28.0,302.4,1,pre
29.0,304.7,1,pre
30.0,306.1,1,pre
31.0,307.4,1,pre
32.0,308.8,1,pre
33.0,310.1,1,pre
34.0,312.4,1,pre
35.0,314.1,1,pre
36.0,315.9,1,pre
37.0,316.4,1,pre
38.0,317.3,1,pre
39.0,317.8,1,pre
40.0,317.3,1,pre
41.0,319.1,1,pre
42.0,319.1,1,pre
43.0,317.8,1,pre
44.0,317.8,1,pre
45.0,317.8,1,pre
46.0,317.3,1,pre
47.0,316.4,1,pre
48.0,317.3,1,pre
49.0,315.9,1,pre
50.0,315.5,1,pre
51.0,315.5,1,pre
52.0,315.5,1,pre
53.0,316.9,1,pre
54.0,316.9,1,pre
55.0,317.8,1,pre
56.0,317.3,1,pre
57.0,318.2,1,pre
58.0,319.1,1,pre
59.0,320.0,1,pre
60.0,320.0,1,pre
61.0,319.1,1,pre
62.0,319.6,1,pre
63.0,319.6,1,pre
64.0,320.4,1,pre
65.0,320.9,1,pre
66.0,320.9,1,pre
67.0,321.4,1,pre
68.0,320.9,1,dry
69.0,322.7,1,dry
70.0,321.8,1,dry
71.0,320.9,1,dry
72.0,322.2,1,dry
73.0,323.6,1,dry
74.0,322.7,1,dry
75.0,322.7,1,dry
76.0,320.9,1,dry
77.0,321.4,1,dry
78.0,320.0,1,dry
79.1,321.8,1,dry
80.1,322.2,1,dry
81.1,323.6,1,dry
82.1,324.9,1,dry
83.1,325.9,1,dry
84.1,326.8,1,dry
85.1,329.0,1,dry
86.1,330.4,1,dry
87.1,331.7,1,dry
88.1,332.1,1,dry
89.1,334.9,1,dry
90.1,335.8,1,dry
91.1,337.6,1,dry
92.1,338.9,1,dry
93.1,340.2,1,dry
94.1,341.6,1,dry
95.1,342.9,1,dry
96.1,343.9,1,dry
97.1,346.1,1,dry
98.1,348.8,1,dry
99.1,349.7,1,dry
100.1,351.1,1,dry
101.1,352.9,1,dry
102.1,354.6,1,dry
103.1,356.9,1,dry
104.1,358.7,1,dry
105.1,361.4,1,dry
106.1,362.3,1,dry
107.1,363.6,1,dry
108.1,365.0,1,dry
109.1,366.4,1,dry
110.1,369.1,1,dry
111.1,370.4,1,dry
113.1,374.4,1,dry
115.1,375.4,1,dry
117.1,371.8,1,dry
119.1,368.6,1,dry
120.1,367.2,1,dry
121.1,365.4,1,dry
122.1,363.6,1,dry
123.1,364.1,1,dry
124.1,363.6,1,dry
125.1,364.1,1,dry
126.1,365.4,1,dry
127.1,366.4,1,dry
128.1,369.5,1,dry
129.1,370.9,1,dry
131.1,374.0,1,dry
133.1,374.9,1,dry
135.1,374.4,1,dry
137.1,372.2,1,dry
139.1,368.6,1,dry
140.1,366.8,1,dry
141.1,364.6,1,dry
142.1,363.2,1,dry
143.1,361.9,1,dry
144.1,361.9,1,dry
145.1,362.3,1,dry
146.1,363.2,1,dry
147.1,364.6,1,dry
148.1,366.8,1,dry
149.1,367.7,1,dry
150.1,370.4,1,dry
152.1,374.4,1,dry
154.1,377.6,1,dry
156.1,376.7,1,dry
158.1,373.1,1,dry
160.1,369.9,1,dry
161.1,368.1,1,dry
162.1,365.9,1,dry
163.1,364.1,1,dry
