time_s,temp_F,heat_on,stage
0.0,241.7,1,pre
1.0,240.8,1,pre
2.0,239.9,1,pre
3.0,239.4,1,pre
4.0,236.8,1,pre
5.0,234.9,1,pre
6.0,234.9,1,pre
7.0,235.4,1,pre
8.0,235.4,1,pre
9.0,236.3,1,pre
10.0,237.7,1,pre
11.0,239.4,1,pre
12.0,242.6,1,pre
13.0,246.2,1,pre
14.0,248.0,1,pre
15.0,251.6,1,pre
16.0,254.3,1,pre
17.0,257.9,1,pre
18.0,262.4,1,pre
19.0,266.0,1,pre
20.0,268.7,1,pre
21.0,273.6,1,pre
22.0,276.8,1,pre
23.0,279.9,1,pre
24.0,282.6,1,pre
25.0,286.2,1,pre
26.0,288.1,1,pre
27.0,290.3,1,pre
28.0,291.6,1,pre
29.0,294.8,1,pre
30.0,295.2,1,pre
31.0,296.1,1,pre
32.0,297.1,1,pre
33.0,297.9,1,pre
34.0,299.3,1,pre
35.0,301.1,1,pre
36.0,302.4,1,pre
37.0,302.9,1,pre
38.0,305.1,1,pre
39.0,305.6,1,pre
40.0,306.5,1,pre
41.0,307.9,1,pre
42.0,309.2,1,dry
43.0,309.2,1,dry
44.0,310.1,1,dry
45.0,309.6,1,dry
46.0,310.1,1,dry
47.0,309.6,1,dry
48.0,311.9,1,dry
49.0,313.2,1,dry
50.0,315.1,1,dry
51.0,315.5,1,dry
52.0,317.3,1,dry
53.0,317.8,1,dry
54.0,317.8,1,dry
55.0,318.6,1,dry
56.0,318.2,1,dry
57.0,319.1,1,dry
58.0,319.6,1,dry
59.0,320.0,1,dry
60.0,321.4,1,dry
61.0,321.8,1,dry
62.0,323.1,1,dry
63.0,324.5,1,dry
64.0,325.4,1,dry
65.0,326.8,1,dry
66.0,329.0,1,dry
67.0,330.4,1,dry
68.0,333.1,1,dry
69.0,335.8,1,dry
70.0,336.6,1,dry
71.0,338.0,1,dry
72.0,340.7,1,dry
73.0,343.9,1,dry
74.0,347.0,1,dry
75.1,350.6,1,dry
76.1,354.2,1,dry
77.1,357.4,1,dry
78.1,361.4,1,dry
79.1,363.6,1,dry
80.1,365.4,1,dry
81.1,366.8,1,dry
82.1,369.1,1,dry
83.1,371.3,1,dry
85.1,375.4,1,dry
87.1,374.9,1,dry
