time_s,temp_F,heat_on,stage
0.0,197.6,1,pre
1.0,195.8,1,pre
2.0,193.6,1,pre
3.0,192.2,1,pre
4.0,189.9,1,pre
5.0,186.3,1,pre
6.0,185.0,1,pre
7.0,182.3,1,pre
8.0,179.6,1,pre
9.0,178.2,1,pre
10.0,175.6,1,pre
11.0,173.8,1,pre
12.0,171.5,1,pre
13.0,169.2,1,pre
14.0,167.4,1,pre
15.0,165.7,1,pre
16.0,163.8,1,pre
17.0,162.9,1,pre
18.0,161.2,1,pre
19.0,160.2,1,pre
20.0,158.4,1,pre
21.0,156.7,1,pre
22.0,155.3,1,pre
23.0,153.9,1,pre
24.0,152.2,1,pre
25.0,149.9,1,pre
26.0,149.0,1,pre
27.0,148.6,1,pre
28.0,147.7,1,pre
29.0,145.8,1,pre
30.0,144.9,1,pre
31.0,144.5,1,pre
32.0,143.6,1,pre
33.0,142.7,1,pre
34.0,141.8,1,pre
35.0,141.3,1,pre
36.0,140.9,1,pre
37.0,140.0,1,pre
38.0,140.0,1,pre
39.0,140.0,1,pre
40.0,139.1,1,pre
41.0,139.6,1,pre
42.0,139.6,1,pre
43.0,139.6,1,pre
44.0,138.7,1,pre
45.0,137.8,1,pre
46.0,137.8,1,pre
47.0,137.3,1,pre
48.0,136.8,1,pre
49.0,136.8,1,pre
50.0,135.5,1,pre
51.0,135.9,1,pre
52.0,135.5,1,pre
53.0,135.1,1,pre
54.0,134.6,1,pre
55.0,133.7,1,pre
56.0,134.2,1,pre
57.0,134.2,1,pre
58.0,134.2,1,pre
59.0,133.7,1,pre
60.0,133.7,1,pre
61.0,133.2,1,pre
62.0,132.3,1,pre
63.0,131.9,1,pre
64.0,131.0,1,pre
65.0,131.0,1,pre
66.0,130.1,1,pre
67.0,129.2,1,pre
68.0,128.8,1,pre
69.0,129.7,1,pre
