time_s,temp_F,heat_on,stage
0.0,195.8,1,pre
1.0,195.3,1,pre
2.0,196.2,1,pre
3.0,195.8,1,pre
4.0,197.2,1,pre
5.0,199.8,1,pre
6.0,202.6,1,pre
7.0,205.7,1,pre
8.0,208.8,1,pre
9.0,214.2,1,pre
10.0,217.8,1,pre
11.0,221.9,1,pre
12.0,226.4,1,pre
13.0,229.6,1,pre
14.0,232.2,1,pre
15.0,237.7,1,pre
16.0,241.7,1,pre
17.0,244.4,1,pre
18.0,248.4,1,pre
19.0,250.2,1,pre
20.0,252.9,1,pre
21.0,255.2,1,pre
22.0,257.4,1,pre
23.0,258.4,1,pre
24.0,257.9,1,pre
25.0,258.8,1,pre
26.0,258.4,1,pre
27.0,257.0,1,pre
28.0,257.0,1,pre
29.0,256.6,1,pre
30.0,256.6,1,pre
31.0,256.1,1,pre
32.0,256.6,1,pre
33.0,255.2,1,pre
34.0,255.7,1,pre
35.0,257.0,1,pre
36.0,256.6,1,pre
37.0,256.1,1,pre
38.0,257.0,1,pre
39.0,257.4,1,pre
40.0,259.2,1,dry
41.0,261.1,1,dry
42.0,261.1,1,dry
43.0,261.5,1,dry
44.0,261.5,1,dry
45.0,263.3,1,dry
46.0,265.1,1,dry
47.0,266.0,1,dry
48.0,268.2,1,dry
49.4,268.2,1,dry
50.4,268.7,1,dry
51.4,270.1,1,dry
52.4,270.9,1,dry
53.4,272.3,1,dry
54.4,274.1,1,dry
55.4,276.4,1,dry
56.4,279.5,1,dry
57.4,281.8,1,dry
58.4,284.0,1,dry
59.4,288.5,1,dry
60.4,291.2,1,dry
61.4,293.9,1,dry
62.4,297.5,1,dry
63.4,301.1,1,dry
64.4,303.4,1,dry
65.4,306.9,1,dry
66.4,310.1,1,dry
67.4,311.4,1,dry
68.4,312.4,1,dry
69.4,314.6,1,dry
70.4,315.1,1,dry
71.4,315.9,1,dry
72.4,316.9,1,dry
73.4,317.3,1,dry
74.4,317.8,1,dry
75.4,319.6,1,dry
76.4,320.9,1,dry
77.4,323.1,1,dry
78.4,324.5,1,dry
79.4,325.9,1,dry
80.5,329.4,1,dry
81.5,331.7,1,dry
82.5,333.5,1,dry
83.5,335.3,1,dry
84.5,336.6,1,dry
85.5,338.4,1,dry
86.5,339.8,1,dry
87.5,341.1,1,dry
88.5,342.1,1,dry
89.5,344.3,1,dry
90.5,344.8,1,dry
91.5,347.0,1,dry
92.5,347.9,1,dry
93.5,348.8,1,dry
94.5,351.1,1,dry
95.5,351.9,1,dry
96.5,352.9,1,dry
97.5,353.8,1,dry
98.5,355.1,1,dry
99.5,356.4,1,dry
100.5,357.4,1,dry
101.5,358.7,1,dry
102.5,359.1,1,dry
103.5,360.1,1,dry
104.5,361.4,1,dry
105.5,362.8,1,dry
106.5,362.3,1,dry
107.5,362.8,1,dry
108.5,364.1,1,dry
109.5,364.6,1,dry
110.5,365.4,1,dry
111.5,366.8,1,dry
112.5,367.7,1,dry
113.5,368.6,1,dry
114.5,368.6,1,dry
115.5,369.5,1,dry
116.5,370.4,1,dry
118.5,370.4,1,dry
120.5,367.2,1,dry
121.5,366.8,1,dry
122.5,364.6,1,dry
123.5,362.3,1,dry
124.5,360.5,1,dry
125.5,359.1,1,dry
126.5,357.4,1,dry
127.5,357.4,1,dry
128.5,356.9,1,dry
129.5,358.7,1,dry
130.5,358.7,1,dry
131.5,360.1,1,dry
132.5,360.1,1,dry
133.5,361.4,1,dry
134.5,361.4,1,dry
135.5,364.1,1,dry
136.5,365.9,1,dry
137.5,367.2,1,dry
138.5,368.1,1,dry
139.5,369.5,1,dry
140.5,370.4,1,dry
142.5,371.8,1,dry
144.5,369.9,1,dry
145.5,368.1,1,dry
146.5,366.4,1,dry
147.5,364.6,1,dry
148.5,362.8,1,dry
149.5,361.9,1,dry
150.5,360.5,1,dry
151.5,360.5,1,dry
152.5,360.1,1,dry
153.5,360.9,1,dry
154.5,361.9,1,dry
155.5,363.6,1,dry
156.5,364.1,1,dry
157.5,365.4,1,dry
158.5,366.4,1,dry
159.5,368.6,1,dry
160.5,368.6,1,dry
161.5,370.4,1,dry
163.5,371.3,1,dry
165.5,369.9,1,dry
166.5,369.5,1,dry
167.5,367.2,1,dry
168.5,366.4,1,dry
169.5,364.6,1,dry
170.5,363.2,1,dry
171.5,361.9,1,dry
172.5,362.8,1,dry
173.5,362.8,1,dry
174.5,363.6,1,dry
175.5,364.1,1,dry
176.5,365.4,1,dry
