time_s,temp_F,heat_on,stage
0.0,160.7,1,pre
1.0,161.6,1,pre
2.0,162.1,1,pre
3.0,163.4,1,pre
4.0,164.8,1,pre
5.0,168.3,1,pre
6.0,172.4,1,pre
7.0,176.0,1,pre
8.0,181.8,1,pre
9.0,189.9,1,pre
10.0,196.2,1,pre
11.0,202.6,1,pre
12.0,209.3,1,pre
13.0,215.6,1,pre
14.0,221.0,1,pre
15.0,228.7,1,pre
16.0,234.9,1,pre
17.0,240.3,1,pre
18.0,245.8,1,pre
19.0,250.7,1,pre
20.0,255.2,1,pre
21.0,258.8,1,pre
22.0,262.4,1,pre
23.0,265.1,1,pre
24.0,267.8,1,pre
25.0,270.5,1,pre
26.0,272.8,1,pre
27.0,273.6,1,pre
28.0,275.4,1,pre
29.0,276.8,1,pre
30.0,278.1,1,pre
31.0,280.9,1,pre
32.0,283.6,1,pre
33.0,286.2,1,pre
34.0,288.9,1,pre
35.0,293.0,1,pre
36.0,296.1,1,pre
37.0,298.4,1,pre
38.0,300.6,1,pre
39.0,302.0,1,pre
40.0,303.8,1,pre
41.0,305.1,1,pre
42.0,305.6,1,pre
43.0,306.5,1,pre
44.0,306.9,1,pre
45.0,308.3,1,pre
46.0,306.9,1,pre
47.0,307.4,1,pre
48.0,306.5,1,pre
49.0,306.1,1,pre
50.0,305.6,1,pre
51.0,306.5,1,pre
52.0,307.4,1,pre
53.0,308.3,1,pre
54.0,308.8,1,pre
55.0,310.6,1,pre
56.0,312.4,1,pre
57.0,313.7,1,pre
58.0,315.1,1,pre
59.0,315.9,1,pre
60.0,318.2,1,pre
61.0,320.0,1,pre
62.0,321.4,1,pre
63.0,323.1,1,pre
64.0,324.5,1,pre
65.0,324.5,1,pre
66.0,326.8,1,pre
67.0,327.6,1,pre
68.0,327.2,1,pre
69.0,329.4,1,pre
70.0,330.4,1,pre
71.0,329.9,1,pre
72.0,331.2,1,pre
73.0,331.7,1,pre
74.0,332.1,1,pre
75.0,332.6,1,pre
76.0,333.1,1,pre
77.0,333.9,1,pre
78.0,333.5,1,pre
79.0,333.5,1,pre
80.0,333.5,1,pre
81.0,333.5,1,pre
82.1,333.5,1,pre
83.1,333.1,1,pre
84.1,333.5,1,pre
85.1,333.9,1,pre
86.1,333.5,1,pre
87.1,334.9,1,pre
88.1,337.1,1,pre
89.1,337.1,1,pre
90.1,336.6,1,pre
91.1,337.1,1,pre
92.1,336.2,1,pre
93.1,335.8,1,pre
94.1,334.9,1,pre
95.1,333.9,1,dry
96.1,332.1,1,dry
97.1,331.7,1,dry
98.1,334.4,1,dry
99.1,336.2,1,dry
100.1,340.2,1,dry
101.1,342.9,1,dry
102.1,346.6,1,dry
103.1,350.1,1,dry
104.1,353.3,1,dry
105.1,356.9,1,dry
106.1,360.1,1,dry
107.1,363.6,1,dry
108.1,365.9,1,dry
109.1,368.6,1,dry
110.1,370.9,1,dry
111.1,372.6,1,dry
112.1,373.1,1,dry
113.1,374.4,1,dry
114.1,374.9,1,dry
115.1,376.2,1,dry
116.1,376.2,1,dry
117.1,375.4,1,dry
118.1,377.1,1,dry
119.1,378.5,1,dry
120.1,380.3,0,dry
121.1,379.4,0,dry
122.1,379.9,0,dry
123.1,377.1,0,dry
124.1,372.2,0,dry
125.1,367.2,0,dry
126.1,360.1,0,dry
127.1,352.4,1,dry
128.1,345.6,1,dry
129.1,338.0,1,dry
130.1,332.6,1,dry
131.1,327.2,1,dry
132.1,324.9,1,dry
133.1,324.5,1,dry
134.1,324.5,1,dry
135.1,327.2,1,dry
136.1,328.6,1,dry
137.1,332.1,1,dry
138.1,335.8,1,dry
139.1,340.2,1,dry
140.1,344.8,1,dry
141.1,348.4,1,dry
142.1,352.4,1,dry
143.1,357.8,1,dry
144.1,361.9,1,dry
145.1,367.7,1,dry
146.1,372.2,1,dry
147.1,376.2,1,dry
148.1,380.8,0,dry
149.1,383.0,0,dry
150.1,385.2,0,dry
151.1,385.7,0,dry
152.1,385.2,0,dry
153.1,382.1,0,dry
154.1,377.6,0,dry
155.1,369.5,0,dry
156.1,361.4,0,dry
157.1,351.9,1,dry
158.1,343.4,1,dry
159.1,333.5,1,dry
160.1,326.3,1,dry
161.1,324.1,1,dry
162.1,320.9,1,dry
163.1,321.4,1,dry
164.1,323.6,1,dry
165.1,326.3,1,dry
166.1,330.4,1,dry
167.1,335.3,1,dry
168.1,339.8,1,dry
169.1,346.1,1,dry
170.1,351.9,1,dry
171.1,356.4,1,dry
172.1,362.3,1,dry
173.1,367.2,1,dry
174.1,372.6,1,dry
175.1,376.7,1,dry
176.1,382.1,0,dry
177.1,385.2,0,dry
178.1,388.9,0,dry
179.1,389.8,0,dry
180.1,388.9,0,dry
181.1,384.8,0,dry
182.1,379.4,0,dry
183.1,371.8,0,dry
184.1,362.8,0,dry
185.1,352.9,1,dry
186.1,342.9,1,dry
187.1,334.4,1,dry
188.1,326.8,1,dry
189.1,323.1,1,dry
190.1,320.0,1,dry
191.1,320.0,1,dry
192.1,321.8,1,dry
193.1,324.9,1,dry
194.1,329.0,1,dry
195.1,333.1,1,dry
196.1,339.4,1,dry
197.1,344.8,1,dry
198.1,350.1,1,dry
199.1,355.6,1,dry
200.1,361.4,1,dry
201.1,366.4,1,dry
202.1,370.9,1,dry
203.1,376.2,1,dry
204.1,381.2,0,dry
205.1,384.4,0,dry
206.1,387.5,0,dry
207.1,388.9,0,dry
208.1,386.6,0,dry
209.1,383.4,0,dry
210.1,378.1,0,dry
211.1,370.4,0,dry
212.1,361.9,0,dry
213.1,351.1,1,dry
214.1,343.4,1,dry
215.1,334.9,1,dry
216.1,327.6,1,dry
217.1,323.6,1,dry
218.1,322.7,1,dry
219.1,323.1,1,dry
220.1,324.9,1,dry
221.1,328.6,1,dry
222.1,331.2,1,dry
223.1,337.6,1,dry
224.1,342.9,1,dry
225.1,347.9,1,dry
226.1,353.3,1,dry
227.1,359.1,1,dry
228.2,364.6,1,dry
229.2,370.4,1,dry
230.2,375.8,1,dry
231.2,380.3,0,dry
232.2,384.4,0,dry
233.2,387.1,0,dry
234.2,387.9,0,dry
235.2,386.6,0,dry
