time_s,temp_F,heat_on,stage
0.0,261.5,1,pre
1.0,259.7,1,pre
2.0,259.2,1,pre
3.0,258.4,1,pre
4.0,257.0,1,pre
5.0,256.6,1,pre
6.0,256.1,1,pre
7.0,257.0,1,pre
8.0,256.6,1,pre
9.0,260.6,1,pre
10.0,263.8,1,pre
11.0,266.9,1,pre
12.0,267.8,1,pre
13.0,270.1,1,pre
14.0,271.9,1,pre
15.0,274.1,1,pre
16.0,275.0,1,pre
17.0,277.7,1,pre
18.0,280.9,1,pre
19.0,283.6,1,pre
20.0,286.7,1,pre
21.0,289.4,1,pre
22.0,291.2,1,pre
23.0,293.0,1,pre
24.0,294.8,1,pre
25.0,297.9,1,pre
26.0,299.8,1,pre
27.0,302.9,1,pre
28.0,305.6,1,pre
29.0,307.9,1,pre
30.0,310.1,1,pre
31.0,311.9,1,pre
32.0,314.6,1,pre
33.0,315.5,1,pre
34.0,316.4,1,pre
35.0,319.1,1,pre
36.0,320.0,1,pre
37.0,321.8,1,pre
38.0,324.1,1,pre
39.0,324.9,1,pre
40.0,325.4,1,pre
41.0,325.9,1,dry
42.0,325.9,1,dry
43.0,325.4,1,dry
44.0,324.5,1,dry
45.0,324.1,1,dry
46.0,324.9,1,dry
47.0,324.5,1,dry
48.0,325.4,1,dry
49.0,326.3,1,dry
50.0,327.6,1,dry
51.0,329.0,1,dry
52.0,330.4,1,dry
53.0,330.8,1,dry
54.0,332.1,1,dry
55.0,333.1,1,dry
56.0,333.9,1,dry
57.0,337.1,1,dry
58.0,338.4,1,dry
59.0,338.9,1,dry
60.0,341.1,1,dry
61.0,340.2,1,dry
62.0,340.7,1,dry
63.0,342.1,1,dry
64.0,343.4,1,dry
65.0,344.3,1,dry
66.0,344.8,1,dry
67.0,346.6,1,dry
68.0,346.6,1,dry
69.0,348.4,1,dry
70.0,350.1,1,dry
71.0,351.1,1,dry
72.0,352.9,1,dry
73.0,355.1,1,dry
74.0,356.4,1,dry
75.0,357.4,1,dry
76.0,358.2,1,dry
77.1,360.9,1,dry
78.1,362.3,1,dry
79.1,363.2,1,dry
80.1,363.6,1,dry
81.1,365.0,1,dry
82.1,366.8,1,dry
83.1,368.1,1,dry
84.1,369.1,1,dry
85.1,370.4,1,dry
