time_s,temp_F,heat_on,stage
0.0,261.1,1,pre
1.0,261.1,1,pre
2.0,260.6,1,pre
3.0,259.7,1,pre
4.0,259.7,1,pre
5.0,259.7,1,pre
6.0,261.1,1,pre
7.0,262.4,1,pre
8.0,264.2,1,pre
9.0,267.4,1,pre
10.0,270.5,1,pre
11.0,273.2,1,pre
12.0,274.1,1,pre
13.0,276.8,1,pre
14.0,279.5,1,pre
15.0,283.1,1,pre
16.0,286.7,1,pre
17.0,290.8,1,pre
18.0,294.4,1,pre
19.0,297.1,1,pre
20.0,298.9,1,pre
21.0,301.6,1,pre
22.0,304.7,1,pre
23.0,307.4,1,pre
24.0,310.6,1,pre
25.0,312.8,1,pre
26.0,315.9,1,pre
27.0,317.3,1,pre
28.0,318.2,1,pre
29.0,320.4,1,pre
30.0,321.4,1,pre
31.0,322.7,1,pre
32.0,322.2,1,pre
33.0,322.2,1,pre
34.0,323.1,1,pre
35.0,324.1,1,pre
36.0,325.4,1,pre
37.0,325.4,1,pre
38.0,325.9,1,pre
39.0,327.6,1,pre
40.0,328.1,1,pre
41.0,329.0,1,dry
42.0,328.6,1,dry
43.0,330.8,1,dry
44.0,331.2,1,dry
45.0,333.9,1,dry
46.0,337.6,1,dry
47.0,340.7,1,dry
48.0,344.3,1,dry
49.0,347.9,1,dry
50.0,350.6,1,dry
51.0,354.6,1,dry
52.0,356.9,1,dry
53.0,360.1,1,dry
54.0,363.2,1,dry
55.0,366.4,1,dry
56.0,369.9,1,dry
57.0,373.6,0,dry
58.0,374.9,0,dry
59.0,375.8,0,dry
60.0,375.4,0,dry
61.0,372.6,0,dry
62.0,367.7,1,dry
63.0,363.2,1,dry
64.0,356.0,1,dry
65.0,350.6,1,dry
66.0,345.2,1,dry
67.0,342.1,1,dry
68.0,340.7,1,dry
69.0,340.2,1,dry
70.0,340.7,1,dry
71.1,341.6,1,dry
72.1,342.9,1,dry
73.1,346.1,1,dry
74.1,349.7,1,dry
75.1,351.9,1,dry
76.1,354.2,1,dry
77.1,356.9,1,dry
78.1,360.1,1,dry
79.1,364.1,1,dry
80.1,366.8,1,dry
81.1,371.8,0,dry
82.1,374.9,0,dry
83.1,375.4,0,dry
84.1,375.4,0,dry
85.1,373.6,0,dry
86.1,369.9,1,dry
87.1,365.4,1,dry
88.1,359.6,1,dry
89.1,354.2,1,dry
90.1,349.2,1,dry
91.1,347.9,1,dry
92.1,345.2,1,dry
93.1,346.1,1,dry
94.1,347.9,1,dry
95.1,349.7,1,dry
96.1,353.3,1,dry
97.1,356.0,1,dry
98.1,359.1,1,dry
99.1,364.6,1,dry
100.1,368.6,1,dry
101.1,372.2,0,dry
102.1,374.9,0,dry
103.1,378.1,0,dry
104.1,379.4,0,dry
105.1,378.5,0,dry
106.1,375.4,0,dry
107.1,371.8,0,dry
108.1,366.8,1,dry
109.1,362.3,1,dry
