time_s,temp_F,heat_on,stage
0.0,171.5,1,pre
1.0,171.5,1,pre
2.0,173.8,1,pre
3.0,176.0,1,pre
4.0,178.7,1,pre
5.0,182.3,1,pre
6.0,188.2,1,pre
7.0,193.6,1,pre
8.0,202.1,1,pre
9.0,209.8,1,pre
10.0,217.4,1,pre
11.0,223.7,1,pre
12.0,232.2,1,pre
13.0,239.9,1,pre
14.0,247.1,1,pre
15.0,253.8,1,pre
16.0,260.1,1,pre
17.0,266.4,1,pre
18.0,271.9,1,pre
19.0,276.8,1,pre
20.0,284.0,1,pre
21.0,288.9,1,pre
22.0,293.4,1,pre
23.0,299.3,1,pre
24.0,305.1,1,pre
25.0,311.4,1,pre
26.0,314.1,1,pre
27.0,319.1,1,pre
28.0,324.5,1,pre
29.0,326.8,1,pre
30.0,329.0,1,pre
31.0,332.6,1,pre
32.0,336.6,1,pre
33.0,338.0,1,pre
34.0,341.1,1,pre
35.0,342.9,1,pre
36.0,345.6,1,pre
37.0,348.4,1,pre
38.0,350.1,1,pre
39.0,351.9,1,dry
40.0,353.8,1,dry
41.0,354.6,1,dry
42.0,356.9,1,dry
43.0,358.7,1,dry
44.0,360.1,1,dry
45.0,361.4,1,dry
46.0,364.6,1,dry
47.0,367.2,1,dry
48.0,369.1,1,dry
49.0,369.9,1,dry
50.0,373.6,1,dry
52.0,376.7,1,dry
54.0,377.1,1,dry
56.0,374.4,1,dry
58.0,368.1,1,dry
59.0,364.6,1,dry
60.0,362.3,1,dry
61.0,360.1,1,dry
62.0,357.8,1,dry
63.0,356.4,1,dry
64.0,356.9,1,dry
65.0,358.7,1,dry
66.0,360.5,1,dry
67.0,362.8,1,dry
68.0,365.0,1,dry
69.0,368.6,1,dry
70.0,371.8,1,dry
72.0,377.1,1,dry
74.0,379.9,1,dry
76.0,377.1,1,dry
78.1,373.1,1,dry
80.1,366.8,1,dry
81.1,363.6,1,dry
82.1,360.9,1,dry
83.1,359.1,1,dry
84.1,358.2,1,dry
85.1,358.7,1,dry
86.1,359.6,1,dry
87.1,360.9,1,dry
88.1,363.2,1,dry
89.1,366.8,1,dry
90.1,369.9,1,dry
91.1,373.1,1,dry
93.1,380.3,1,dry
95.1,383.4,1,dry
97.1,382.1,1,dry
99.1,378.1,1,dry
101.1,373.1,1,dry
103.1,366.8,1,dry
104.1,364.6,1,dry
105.1,361.9,1,dry
106.1,360.9,1,dry
107.1,360.9,1,dry
108.1,360.9,1,dry
109.1,362.3,1,dry
110.1,365.4,1,dry
111.1,367.7,1,dry
112.1,369.9,1,dry
113.1,373.6,1,dry
115.1,382.1,1,dry
117.1,384.4,1,dry
119.1,383.4,1,dry
121.1,380.3,1,dry
123.1,375.8,1,dry
125.1,369.5,1,dry
126.1,367.7,1,dry
127.1,365.0,1,dry
128.1,363.6,1,dry
129.1,362.3,1,dry
130.1,364.6,1,dry
131.1,365.4,1,dry
132.1,369.1,1,dry
133.1,371.8,1,dry
135.1,378.1,1,dry
137.1,382.1,1,dry
139.1,381.2,1,dry
141.1,378.5,1,dry
143.1,374.0,1,dry
145.1,369.9,1,dry
146.1,367.7,1,dry
147.1,365.0,1,dry
148.1,363.6,1,dry
149.1,365.0,1,dry
150.1,366.4,1,dry
151.1,368.1,1,dry
152.1,369.5,1,dry
153.1,374.0,1,dry
155.1,380.3,1,dry
157.1,383.4,1,dry
159.1,383.9,1,dry
161.1,381.2,1,dry
163.1,377.1,1,dry
165.1,372.6,1,dry
167.1,368.1,1,dry
168.1,365.4,1,dry
169.1,363.2,1,dry
170.1,362.8,1,dry
171.1,362.8,1,dry
172.1,364.6,1,dry
173.1,366.4,1,dry
174.1,369.1,1,dry
175.1,372.2,1,dry
177.1,380.3,1,dry
179.1,383.0,1,dry
181.1,384.4,1,dry
183.1,381.6,1,dry
185.1,377.1,1,dry
187.1,372.6,1,dry
189.1,367.7,1,dry
190.1,365.4,1,brown
191.1,363.2,1,brown
192.1,362.8,1,brown
193.1,363.6,1,brown
194.1,364.1,1,brown
195.1,366.4,1,brown
196.1,369.1,1,brown
197.1,373.1,1,brown
198.1,376.2,1,brown
199.1,380.8,1,brown
200.1,384.4,1,brown
201.1,388.9,1,brown
202.1,392.4,1,brown
203.1,397.4,1,brown
204.1,401.4,1,brown
206.1,408.2,1,brown
208.1,410.9,1,brown
210.1,409.6,1,brown
212.1,405.1,1,brown
214.1,398.3,1,brown
215.1,395.1,1,brown
216.1,392.9,1,brown
217.1,390.6,1,brown
218.1,391.1,1,brown
219.1,390.2,1,brown
220.1,391.1,1,brown
221.1,392.0,1,brown
222.1,395.1,1,brown
223.1,398.3,1,brown
224.1,401.4,1,brown
226.1,406.9,1,brown
228.1,408.6,1,brown
230.1,406.9,1,brown
232.1,402.8,1,brown
234.1,396.5,1,brown
235.1,393.4,1,brown
236.1,391.6,1,brown
237.1,389.8,1,brown
238.1,388.9,1,brown
239.1,389.8,1,brown
240.1,390.2,1,brown
241.1,392.9,1,brown
242.1,395.1,1,brown
243.1,398.3,1,brown
244.1,400.6,1,brown
246.1,405.9,1,brown
248.1,408.6,1,brown
250.1,407.3,1,brown
252.1,404.1,1,brown
254.1,396.9,1,brown
255.1,395.1,1,brown
256.1,392.9,1,brown
257.1,390.6,1,brown
258.1,391.1,1,brown
259.2,389.8,1,brown
260.2,392.0,1,brown
261.2,393.8,1,brown
262.2,396.5,1,brown
263.2,399.2,1,brown
264.2,401.4,1,brown
266.2,408.2,1,brown
268.2,410.4,1,brown
270.2,409.6,1,brown
272.2,405.1,1,brown
274.2,398.3,1,brown
275.2,396.5,1,brown
276.2,394.7,1,brown
277.2,392.4,1,brown
278.2,392.9,1,brown
279.2,392.0,1,brown
280.2,394.7,1,brown
281.2,396.5,1,brown
282.2,398.8,1,brown
283.2,401.4,1,brown
285.2,407.8,1,brown
287.2,409.6,1,brown
289.2,408.6,1,brown
291.2,404.6,1,brown
293.2,399.2,1,brown
294.2,396.1,1,brown
295.2,392.9,1,brown
296.2,392.9,1,brown
297.2,392.9,1,brown
298.2,392.9,1,brown
299.2,394.2,1,brown
300.2,396.1,1,brown
301.2,399.2,1,brown
302.2,401.9,1,brown
304.2,406.4,1,brown
306.2,409.1,1,brown
308.2,408.6,1,brown
310.2,405.1,1,brown
312.2,399.6,1,brown
313.2,396.9,1,brown
314.2,395.1,1,brown
315.2,392.0,1,brown
316.2,392.9,1,brown
317.2,394.2,1,brown
318.2,396.1,1,brown
319.2,398.3,1,brown
320.2,401.4,1,brown
322.2,407.3,1,brown
324.2,409.6,1,brown
326.2,407.8,1,brown
328.2,404.1,1,brown
330.2,400.1,1,brown
332.2,394.2,1,brown
333.2,392.0,1,brown
334.2,388.9,1,brown
335.2,387.9,1,brown
336.2,388.4,1,dev
337.2,388.9,1,dev
338.2,391.1,1,dev
339.2,392.9,1,dev
340.2,397.4,1,dev
341.2,401.0,1,dev
342.2,405.1,1,dev
343.2,409.1,1,dev
344.2,410.9,1,dev
345.2,415.9,1,dev
346.2,418.6,1,dev
347.2,423.9,1,dev
348.2,427.6,1,dev
349.2,430.7,1,dev
350.2,433.9,1,dev
351.2,437.4,1,dev
352.2,439.7,1,dev
353.2,443.3,1,dev
355.2,447.8,1,dev
357.2,448.2,1,dev
359.2,442.9,1,dev
361.2,437.0,1,dev
362.2,432.9,1,dev
363.2,429.8,1,dev
364.2,427.6,1,dev
365.2,425.3,1,dev
366.2,425.3,1,dev
367.2,425.3,1,dev
368.2,425.3,1,dev
369.2,427.1,1,dev
370.2,428.4,1,dev
371.2,431.1,1,dev
372.2,433.4,1,dev
373.2,436.1,1,dev
374.2,439.2,1,dev
375.2,440.1,1,dev
377.2,446.9,1,dev
379.2,446.0,1,dev
381.2,441.9,1,dev
383.2,436.1,1,dev
384.2,432.5,1,dev
385.2,429.4,1,dev
386.2,427.6,1,dev
387.2,424.9,1,dev
388.2,424.9,1,dev
389.2,425.3,1,dev
390.2,426.2,1,dev
391.2,428.0,1,dev
392.2,430.2,1,dev
393.2,432.5,1,dev
394.2,434.8,1,dev
395.2,438.4,1,dev
396.2,440.6,1,dev
398.2,445.6,1,dev
400.2,447.4,1,dev
402.2,441.9,1,dev
404.2,437.4,1,dev
405.2,432.5,1,dev
406.2,430.7,1,dev
407.2,428.4,1,dev
408.2,427.6,1,dev
409.2,427.6,1,dev
410.2,428.0,1,dev
411.2,428.0,1,dev
412.2,431.1,1,dev
413.2,432.5,1,dev
414.2,436.1,1,dev
415.2,438.4,1,dev
416.2,441.5,1,dev
418.2,445.1,1,dev
420.2,446.4,1,dev
422.2,443.3,1,dev
424.2,437.9,1,dev
425.2,434.8,1,dev
426.2,430.2,1,dev
