time_s,temp_F,heat_on,stage
0.0,113.9,1,pre
1.0,116.2,1,pre
2.0,118.4,1,pre
3.0,125.2,1,pre
4.0,129.7,1,pre
5.0,136.4,1,pre
6.0,142.2,1,pre
7.0,149.0,1,pre
8.0,157.6,1,pre
9.0,164.8,1,pre
10.0,172.8,1,pre
11.0,180.1,1,pre
12.0,187.7,1,pre
13.0,195.8,1,pre
14.0,203.9,1,pre
15.0,210.7,1,pre
16.0,218.8,1,pre
17.0,226.4,1,pre
18.0,232.7,1,pre
19.0,239.9,1,pre
20.0,245.3,1,pre
21.0,250.2,1,pre
22.0,255.7,1,pre
23.0,260.1,1,pre
24.0,263.3,1,pre
25.0,269.6,1,pre
26.0,274.1,1,pre
27.0,277.7,1,pre
28.0,280.9,1,pre
29.0,284.4,1,pre
30.0,287.1,1,pre
31.0,290.3,1,pre
32.0,293.0,1,pre
33.0,294.8,1,pre
34.0,297.1,1,pre
35.0,298.4,1,pre
36.0,301.1,1,pre
37.0,302.9,1,pre
38.0,304.2,1,pre
39.0,305.6,1,pre
40.0,307.4,1,pre
41.0,307.4,1,pre
42.0,307.9,1,pre
43.0,308.8,1,pre
44.0,310.1,1,pre
45.0,310.1,1,pre
46.0,311.0,1,pre
47.0,310.6,1,pre
48.0,312.8,1,pre
49.0,312.8,1,pre
50.0,313.7,1,pre
51.0,314.1,1,pre
52.0,314.6,1,pre
53.0,314.6,1,pre
54.0,314.1,1,pre
55.0,314.1,1,pre
56.0,313.7,1,pre
57.0,313.7,1,pre
58.0,314.1,1,pre
59.0,314.1,1,pre
60.0,315.9,1,pre
61.0,317.3,1,pre
62.0,317.3,1,pre
63.0,317.8,1,pre
64.0,317.8,1,pre
65.0,319.1,1,pre
66.0,318.2,1,pre
67.0,319.1,1,pre
68.0,319.6,1,pre
69.0,320.4,1,pre
70.1,320.0,1,pre
71.1,320.0,1,pre
72.1,320.0,1,pre
73.1,320.4,1,pre
74.1,320.4,1,pre
75.1,319.1,1,pre
76.1,319.6,1,pre
77.1,320.0,1,pre
78.1,320.0,1,pre
79.1,319.1,1,pre
80.1,320.0,1,pre
81.1,321.4,1,pre
82.1,321.4,1,pre
83.1,323.6,1,dry
84.1,326.3,1,dry
85.1,330.8,1,dry
86.1,336.2,1,dry
87.1,340.7,1,dry
88.1,345.6,1,dry
89.1,350.6,1,dry
90.1,354.2,1,dry
91.1,357.4,1,dry
92.1,359.1,1,dry
93.1,362.8,1,dry
94.1,365.0,1,dry
95.1,369.1,1,dry
96.1,370.4,1,dry
98.1,374.4,1,dry
100.1,375.8,1,dry
102.1,371.8,1,dry
104.1,368.1,1,dry
105.1,364.6,1,dry
106.1,364.1,1,dry
107.1,361.9,1,dry
108.1,361.4,1,dry
109.1,360.9,1,dry
110.1,361.9,1,dry
111.1,364.1,1,dry
112.1,366.4,1,dry
113.1,368.6,1,dry
114.1,372.2,1,dry
116.1,376.7,1,dry
118.1,378.5,1,dry
120.1,376.2,1,dry
122.1,373.6,1,dry
124.1,368.1,1,dry
125.1,365.9,1,dry
126.1,363.6,1,dry
127.1,362.8,1,dry
128.1,362.3,1,dry
129.1,363.2,1,dry
130.1,365.4,1,dry
131.1,367.7,1,dry
132.1,371.8,1,dry
134.1,376.2,1,dry
136.1,379.9,1,dry
138.1,377.6,1,dry
140.1,375.4,1,dry
142.1,371.8,1,dry
144.1,366.4,1,dry
145.1,364.6,1,dry
146.1,363.6,1,dry
147.1,363.2,1,dry
148.1,362.8,1,dry
149.1,364.1,1,dry
150.1,366.8,1,dry
151.1,369.5,1,dry
152.1,373.6,1,dry
154.1,380.8,1,dry
156.1,383.0,1,dry
158.1,383.0,1,dry
160.1,380.3,1,dry
162.1,374.9,1,dry
164.1,369.5,1,dry
165.1,368.1,1,dry
166.1,364.6,1,dry
167.1,365.0,1,dry
168.1,365.4,1,dry
169.1,366.4,1,dry
170.1,368.6,1,dry
171.1,371.3,1,dry
173.1,378.1,1,dry
175.1,380.8,1,dry
177.1,380.3,1,dry
179.1,378.1,1,dry
181.1,374.0,1,dry
183.1,368.6,1,dry
184.1,366.4,1,dry
185.1,365.9,1,dry
186.1,365.4,1,dry
187.1,366.4,1,dry
188.1,368.1,1,dry
189.1,369.5,1,dry
190.1,373.6,1,dry
192.1,380.8,1,dry
194.1,384.4,1,dry
196.1,383.9,1,dry
198.1,378.9,1,dry
200.1,376.2,1,dry
202.1,370.4,1,dry
204.1,366.4,1,dry
205.1,365.0,1,dry
206.1,363.6,1,dry
207.1,361.9,1,dry
208.1,363.6,1,dry
209.1,365.4,1,dry
210.1,368.1,1,dry
211.1,371.8,1,dry
213.1,378.1,1,dry
215.1,383.0,1,dry
217.1,383.4,1,dry
219.1,380.8,1,dry
221.1,376.7,1,dry
223.1,372.6,1,dry
225.1,365.9,1,dry
226.1,366.4,1,dry
227.1,365.0,1,dry
228.1,364.6,1,dry
229.1,366.4,1,dry
230.1,368.1,1,dry
231.1,370.9,1,dry
233.1,376.7,1,dry
235.1,379.9,1,brown
236.1,380.3,1,brown
237.1,382.1,1,brown
