time_s,temp_F,heat_on,stage
0.0,71.6,1,pre
1.0,73.8,1,pre
2.0,77.5,1,pre
3.0,82.4,1,pre
4.0,88.7,1,pre
5.0,95.9,1,pre
6.0,104.9,1,pre
7.0,113.9,1,pre
8.0,125.2,1,pre
9.0,136.4,1,pre
10.0,149.0,1,pre
11.0,159.8,1,pre
12.0,172.4,1,pre
13.0,184.6,1,pre
14.0,194.0,1,pre
15.0,203.9,1,pre
16.0,212.4,1,pre
17.0,221.4,1,pre
18.0,229.1,1,pre
19.0,237.7,1,pre
20.0,246.2,1,pre
21.0,255.2,1,pre
22.0,262.9,1,pre
23.0,269.1,1,pre
24.0,275.4,1,pre
25.0,280.4,1,pre
26.0,285.8,1,pre
27.0,289.9,1,pre
28.0,294.8,1,pre
29.0,297.5,1,pre
30.0,302.0,1,pre
31.0,304.2,1,pre
32.0,307.9,1,pre
33.0,310.6,1,pre
34.0,312.8,1,pre
35.0,314.6,1,pre
36.0,317.8,1,pre
37.0,320.4,1,pre
38.0,323.1,1,pre
39.0,325.9,1,pre
40.0,328.1,1,pre
41.0,329.4,1,pre
42.0,331.2,1,pre
43.0,333.1,1,pre
44.0,334.4,1,pre
45.0,337.6,1,dry
46.0,337.6,1,dry
47.0,338.4,1,dry
48.0,340.7,1,dry
49.0,341.6,1,dry
50.0,343.9,1,dry
51.0,345.6,1,dry
52.0,347.0,1,dry
53.0,348.4,1,dry
54.0,351.5,1,dry
55.0,353.8,1,dry
56.0,356.4,1,dry
57.0,359.1,1,dry
58.0,360.1,1,dry
59.0,360.9,1,dry
60.0,364.1,1,dry
61.0,366.4,1,dry
62.0,367.7,1,dry
63.0,369.9,1,dry
64.0,371.3,1,dry
66.0,373.6,1,dry
68.0,371.8,1,dry
70.0,367.2,1,dry
71.0,364.6,1,dry
72.0,361.9,1,dry
73.0,359.6,1,dry
74.0,358.2,1,dry
75.0,356.9,1,dry
76.0,356.0,1,dry
77.0,359.1,1,dry
78.0,360.1,1,dry
79.0,361.9,1,dry
80.0,363.6,1,dry
81.0,366.4,1,dry
82.0,368.1,1,dry
83.1,371.8,1,dry
85.1,375.4,1,dry
87.1,375.8,1,dry
89.1,373.1,1,dry
91.1,366.8,1,dry
92.1,365.4,1,dry
93.1,362.8,1,dry
94.1,361.4,1,dry
95.1,359.6,1,dry
96.1,361.9,1,dry
97.1,361.4,1,dry
98.1,364.6,1,dry
99.1,366.8,1,dry
100.1,369.5,1,dry
101.1,371.8,1,dry
103.1,378.9,1,dry
105.1,380.8,1,dry
107.1,379.4,1,dry
109.1,374.0,1,dry
111.1,367.7,1,dry
112.1,365.9,1,dry
113.1,363.6,1,dry
114.1,362.8,1,dry
115.1,361.4,1,dry
116.1,362.8,1,dry
117.1,364.1,1,dry
118.1,365.9,1,dry
119.1,369.5,1,dry
120.1,371.8,1,dry
122.1,379.9,1,dry
124.1,382.6,1,dry
126.1,381.2,1,dry
128.1,376.7,1,dry
130.1,372.6,1,dry
132.1,366.8,1,dry
133.1,363.2,1,dry
134.1,361.4,1,dry
135.1,360.5,1,dry
136.1,360.1,1,dry
137.1,360.9,1,dry
138.1,363.2,1,dry
139.1,365.0,1,dry
140.1,369.1,1,dry
141.1,373.1,1,dry
143.1,378.5,1,dry
145.1,383.0,1,dry
147.1,382.6,1,dry
149.1,381.2,1,dry
151.1,376.2,1,dry
153.1,371.3,1,dry
155.1,365.0,1,dry
156.1,363.2,1,dry
157.1,360.5,1,dry
158.1,360.1,1,dry
159.1,360.1,1,dry
160.1,360.9,1,dry
161.1,364.1,1,dry
162.1,366.4,1,dry
163.1,369.9,1,dry
164.1,372.6,1,dry
166.1,382.1,1,dry
168.1,384.8,1,dry
170.1,384.8,1,dry
172.1,382.1,1,dry
174.1,377.6,1,dry
176.1,371.8,1,dry
178.1,366.4,1,dry
179.1,362.8,1,dry
180.1,361.9,1,dry
181.1,361.9,1,dry
182.1,362.3,1,dry
183.1,362.8,1,dry
184.1,366.4,1,dry
185.1,369.5,1,dry
186.1,373.1,1,dry
188.1,380.8,1,dry
190.1,383.9,1,dry
192.1,385.7,1,dry
194.1,383.0,1,dry
196.1,378.1,1,dry
198.1,372.6,1,dry
200.1,369.1,1,dry
201.1,366.8,1,dry
202.1,365.4,1,dry
203.1,364.6,1,dry
204.1,365.0,1,dry
205.1,367.2,1,dry
206.1,369.5,1,dry
207.1,372.6,1,dry
209.1,380.3,1,brown
210.1,381.6,1,brown
211.1,384.8,1,brown
212.1,387.5,1,brown
213.1,391.1,1,brown
214.1,394.7,1,brown
215.1,397.9,1,brown
216.1,401.0,1,brown
218.1,407.3,1,brown
