time_s,temp_F,heat_on,stage
0.0,67.5,1,pre
1.0,68.0,1,pre
2.0,68.0,1,pre
3.0,68.0,1,pre
4.0,68.0,1,pre
5.0,68.9,1,pre
6.0,66.7,1,pre
7.0,67.5,1,pre
8.0,68.0,1,pre
9.0,67.1,1,pre
10.0,69.3,1,pre
11.0,72.0,1,pre
12.0,77.5,1,pre
13.0,82.0,1,pre
14.0,88.2,1,pre
15.0,94.5,1,pre
16.0,104.5,1,pre
17.0,112.1,1,pre
18.0,122.5,1,pre
19.0,131.9,1,pre
20.0,139.6,1,pre
21.0,150.3,1,pre
22.0,159.3,1,pre
23.0,168.3,1,pre
24.0,176.0,1,pre
25.0,185.0,1,pre
26.0,193.1,1,pre
27.0,199.8,1,pre
28.0,207.5,1,pre
29.0,216.1,1,pre
30.0,223.2,1,pre
31.0,229.1,1,pre
32.0,234.5,1,pre
33.0,239.4,1,pre
34.0,243.9,1,pre
35.0,247.6,1,pre
36.0,253.8,1,pre
37.0,258.4,1,pre
38.0,262.4,1,pre
39.0,266.0,1,pre
40.0,268.2,1,pre
41.0,271.9,1,pre
42.0,274.1,1,pre
43.0,275.4,1,pre
44.0,276.4,1,pre
45.0,278.1,1,pre
46.0,278.1,1,pre
47.0,277.7,1,pre
48.0,277.2,1,pre
49.0,277.2,1,pre
50.0,277.7,1,pre
51.0,277.2,1,pre
52.0,277.2,1,pre
53.0,277.7,1,pre
54.0,278.6,1,pre
55.0,279.9,1,pre
56.0,281.3,1,dry
57.0,281.3,1,dry
58.0,281.8,1,dry
59.0,283.6,1,dry
60.0,284.0,1,dry
61.0,285.4,1,dry
62.0,288.1,1,dry
63.0,288.9,1,dry
64.0,288.5,1,dry
65.0,289.9,1,dry
66.0,289.9,1,dry
67.0,292.6,1,dry
68.1,293.9,1,dry
69.1,295.2,1,dry
70.1,296.1,1,dry
71.1,297.5,1,dry
72.1,300.2,1,dry
73.1,302.4,1,dry
74.1,303.8,1,dry
75.1,306.1,1,dry
76.1,308.8,1,dry
77.1,309.2,1,dry
78.1,311.4,1,dry
79.1,312.4,1,dry
80.1,315.1,1,dry
81.1,315.1,1,dry
82.1,316.9,1,dry
83.1,317.8,1,dry
84.1,320.4,1,dry
85.1,322.2,1,dry
86.1,325.9,1,dry
87.1,327.2,1,dry
88.1,330.4,1,dry
89.1,332.6,1,dry
90.1,335.3,1,dry
91.1,336.6,1,dry
92.1,339.8,1,dry
93.1,340.2,1,dry
94.1,342.1,1,dry
95.1,342.9,1,dry
96.1,343.9,1,dry
97.1,344.3,1,dry
98.1,345.6,1,dry
99.1,346.6,1,dry
100.1,348.4,1,dry
101.1,350.6,1,dry
102.1,352.4,1,dry
103.1,355.1,1,dry
104.1,357.8,1,dry
105.1,360.9,1,dry
106.1,362.3,1,dry
107.1,364.6,1,dry
108.1,365.0,1,dry
109.1,366.4,1,dry
110.1,367.2,1,dry
111.1,368.1,1,dry
112.1,371.3,1,dry
114.1,372.6,1,dry
116.1,371.8,1,dry
118.1,369.1,1,dry
119.1,365.4,1,dry
120.1,363.2,1,dry
121.1,361.4,1,dry
122.1,359.6,1,dry
123.1,358.7,1,dry
124.1,357.8,1,dry
125.1,358.7,1,dry
126.1,358.2,1,dry
127.1,360.9,1,dry
128.1,362.3,1,dry
129.1,362.3,1,dry
130.1,364.6,1,dry
131.1,365.9,1,dry
132.1,366.4,1,dry
133.1,368.1,1,dry
134.1,369.5,1,dry
135.1,370.9,1,dry
137.1,374.0,1,dry
139.1,374.4,1,dry
141.1,369.9,1,dry
142.1,369.9,1,dry
143.1,367.2,1,dry
144.1,365.9,1,dry
145.1,364.1,1,dry
146.1,361.9,1,dry
147.1,363.6,1,dry
148.1,363.2,1,dry
149.1,364.1,1,dry
150.1,365.4,1,dry
151.1,368.1,1,dry
152.1,370.4,1,dry
154.1,375.4,1,dry
156.1,378.1,1,dry
158.1,377.6,1,dry
160.1,374.4,1,dry
162.1,369.1,1,dry
163.1,366.4,1,dry
164.1,363.2,1,dry
165.1,360.9,1,dry
166.1,359.1,1,dry
167.1,357.8,1,dry
168.1,357.4,1,dry
169.1,358.7,1,dry
170.1,359.6,1,dry
171.1,362.3,1,dry
172.1,364.1,1,dry
173.1,367.2,1,dry
174.1,370.4,1,dry
176.1,374.0,1,dry
178.1,375.8,1,dry
180.1,374.9,1,dry
182.1,370.9,1,dry
184.1,365.9,1,dry
185.1,363.2,1,dry
186.1,360.5,1,dry
187.1,360.1,1,dry
188.1,359.1,1,dry
189.1,359.6,1,brown
190.1,360.5,1,brown
191.1,361.4,1,brown
192.1,364.6,1,brown
193.1,367.2,1,brown
194.1,368.6,1,brown
195.1,371.8,1,brown
196.1,373.1,1,brown
197.1,376.7,1,brown
198.1,378.9,1,brown
199.1,383.9,1,brown
200.1,387.1,1,brown
201.1,390.2,1,brown
202.1,392.4,1,brown
203.1,396.1,1,brown
204.1,398.8,1,brown
205.1,400.1,1,brown
207.1,403.7,1,brown
209.1,404.1,1,brown
211.1,399.2,1,brown
212.1,396.1,1,brown
213.1,392.4,1,brown
214.1,390.2,1,brown
215.1,388.9,1,brown
216.1,387.1,1,brown
217.1,385.7,1,brown
218.1,386.6,1,brown
219.1,387.5,1,brown
220.1,387.5,1,brown
221.1,390.2,1,brown
222.1,392.0,1,brown
223.1,394.2,1,brown
224.1,395.1,1,brown
225.2,396.1,1,brown
226.2,397.4,1,brown
227.2,400.1,1,brown
229.2,402.8,1,brown
231.2,402.8,1,brown
233.2,401.0,1,brown
235.2,396.5,1,brown
236.2,393.4,1,brown
237.2,390.2,1,brown
238.2,388.9,1,brown
239.2,387.5,1,brown
240.2,387.1,1,brown
241.2,387.5,1,brown
242.2,388.4,1,brown
243.2,389.3,1,brown
244.2,390.2,1,brown
245.2,392.9,1,brown
246.2,395.1,1,brown
247.2,396.9,1,brown
248.2,399.6,1,brown
249.2,402.8,1,brown
251.2,407.3,1,brown
253.2,408.2,1,brown
255.2,405.5,1,brown
257.2,400.6,1,brown
259.2,394.7,1,brown
260.2,390.2,1,brown
261.2,388.4,1,brown
262.2,385.2,1,brown
263.2,383.4,1,brown
264.2,382.6,1,brown
265.2,383.0,1,brown
266.2,383.0,1,brown
267.2,384.8,1,brown
268.2,386.6,1,brown
269.2,389.3,1,brown
270.2,391.1,1,brown
271.2,392.4,1,brown
272.2,395.1,1,brown
273.2,396.5,1,brown
274.2,399.2,1,brown
275.2,400.6,1,brown
277.2,406.4,1,brown
279.2,409.1,1,brown
281.2,406.9,1,brown
283.2,402.8,1,brown
285.2,396.1,1,brown
286.2,394.2,1,brown
287.2,390.2,1,brown
288.2,388.9,1,brown
289.2,387.9,1,brown
290.2,387.5,1,brown
291.2,387.1,1,brown
292.2,388.4,1,brown
293.2,390.6,1,brown
294.2,391.6,1,brown
295.2,394.2,1,brown
296.2,396.5,1,brown
297.2,398.8,1,brown
298.2,401.9,1,brown
300.2,406.4,1,brown
302.2,408.6,1,brown
304.2,406.4,1,brown
306.2,401.4,1,brown
308.2,394.2,1,brown
309.2,390.6,1,brown
310.2,387.1,1,brown
311.2,383.9,1,brown
312.2,382.1,1,brown
313.2,382.1,1,brown
314.2,383.0,1,brown
315.2,383.0,1,brown
316.2,385.7,1,brown
317.2,388.4,1,brown
318.2,390.6,1,brown
319.2,392.9,1,brown
320.2,395.6,1,dev
321.2,398.8,1,dev
322.2,402.4,1,dev
323.2,405.5,1,dev
324.2,407.3,1,dev
325.2,409.6,1,dev
326.2,413.1,1,dev
327.2,413.6,1,dev
328.2,415.9,1,dev
329.2,416.8,1,dev
330.2,419.0,1,dev
331.2,420.8,1,dev
332.2,423.1,1,dev
333.2,424.9,1,dev
334.2,426.6,1,dev
335.2,428.4,1,dev
336.2,431.1,1,dev
337.2,432.1,1,dev
338.2,434.3,1,dev
339.2,435.2,1,dev
340.2,437.0,1,dev
341.2,438.8,1,dev
342.2,439.7,1,dev
343.2,441.5,1,dev
344.2,442.4,1,dev
345.2,442.9,1,dev
346.2,444.2,1,dev
347.2,445.6,1,dev
348.2,446.0,1,dev
349.2,446.9,1,dev
350.2,448.2,1,dev
351.2,448.7,1,dev
352.2,449.6,1,dev
353.2,450.5,1,dev
354.2,451.9,1,dev
355.2,451.4,1,dev
356.2,450.9,1,dev
357.2,451.9,1,dev
358.2,451.4,1,dev
359.2,451.9,1,dev
360.2,450.9,1,dev
361.2,452.3,1,dev
362.2,452.3,1,dev
363.2,453.2,1,dev
364.2,454.1,1,dev
365.2,455.0,1,dev
366.2,455.9,1,dev
367.2,455.9,1,dev
368.2,458.1,1,dev
369.2,457.7,1,dev
370.2,458.1,1,dev
371.2,459.1,1,dev
372.2,460.4,1,dev
374.2,459.1,1,dev
375.2,459.1,1,dev
376.2,458.1,1,dev
377.2,454.6,1,dev
378.2,454.1,1,dev
379.2,452.8,1,dev
380.2,451.4,1,dev
381.2,450.5,1,dev
382.3,450.9,1,dev
383.3,450.9,1,dev
384.3,451.4,1,dev
385.3,451.4,1,dev
386.3,451.9,1,dev
387.3,452.8,1,dev
388.3,454.1,1,dev
389.3,454.6,1,dev
390.3,455.0,1,dev
391.3,455.9,1,dev
392.3,456.8,1,dev
393.3,458.1,1,dev
394.3,459.9,1,dev
395.3,459.9,1,dev
396.3,461.3,1,dev
398.3,462.6,1,dev
400.3,460.4,1,dev
402.3,454.1,1,dev
403.3,449.6,1,dev
404.3,447.4,1,dev
405.3,444.2,1,dev
406.3,441.1,1,dev
407.3,439.2,1,dev
408.3,437.0,1,dev
409.3,437.0,1,dev
410.3,437.0,1,dev
411.3,436.1,1,dev
412.3,437.4,1,dev
413.3,438.4,1,dev
414.3,440.6,1,dev
415.3,441.1,1,dev
416.3,442.4,1,dev
417.3,444.2,1,dev
418.3,445.6,1,dev
419.3,446.9,1,dev
420.3,448.2,1,dev
421.3,448.7,1,dev
422.3,449.6,1,dev
423.3,450.9,1,dev
424.3,451.4,1,dev
425.3,454.6,1,dev
426.3,455.4,1,dev
427.3,457.2,1,dev
428.3,457.7,1,dev
429.3,458.6,1,dev
430.3,459.9,1,dev
431.3,460.4,1,dev
