time_s,temp_F,heat_on,stage
0.0,78.8,1,pre
1.0,78.8,1,pre
2.0,78.3,1,pre
3.0,78.3,1,pre
4.0,78.3,1,pre
5.0,79.2,1,pre
6.0,79.7,1,pre
7.0,81.5,1,pre
8.0,83.8,1,pre
9.0,86.5,1,pre
10.0,90.0,1,pre
11.0,91.8,1,pre
12.0,97.2,1,pre
13.0,101.3,1,pre
14.0,105.3,1,pre
15.0,111.2,1,pre
16.0,116.6,1,pre
17.0,122.5,1,pre
18.0,127.8,1,pre
19.0,133.2,1,pre
20.0,137.3,1,pre
21.0,144.9,1,pre
22.0,150.3,1,pre
23.0,156.7,1,pre
24.0,162.9,1,pre
25.0,168.8,1,pre
26.0,174.2,1,pre
27.0,179.2,1,pre
28.0,183.7,1,pre
29.0,188.2,1,pre
30.0,191.8,1,pre
31.0,195.3,1,pre
32.0,198.9,1,pre
33.0,203.0,1,pre
34.0,205.2,1,pre
35.0,207.5,1,pre
36.0,210.2,1,pre
37.0,212.4,1,pre
38.0,213.3,1,pre
39.0,216.1,1,pre
40.0,216.5,1,pre
41.0,218.3,1,pre
42.0,218.8,1,pre
43.0,219.7,1,pre
44.0,220.1,1,pre
45.0,221.4,1,pre
46.0,223.2,1,pre
47.0,224.6,1,pre
48.0,225.1,1,pre
49.0,225.5,1,pre
50.0,226.8,1,pre
51.0,227.3,1,pre
52.0,228.7,1,pre
53.0,229.1,1,pre
54.0,229.1,1,pre
55.0,228.7,1,pre
56.0,230.0,1,pre
57.0,230.9,1,pre
58.0,231.8,1,pre
59.0,231.3,1,pre
60.0,233.2,1,pre
61.0,233.2,1,pre
62.0,234.1,1,pre
63.0,234.9,1,pre
64.0,236.3,1,pre
65.0,237.2,1,pre
66.0,237.7,1,pre
67.0,238.1,1,pre
68.0,239.0,1,dry
69.0,240.3,1,dry
70.0,240.8,1,dry
71.0,242.2,1,dry
72.0,243.1,1,dry
73.0,243.9,1,dry
74.0,247.1,1,dry
75.0,248.9,1,dry
76.0,252.1,1,dry
77.0,257.0,1,dry
78.0,261.1,1,dry
79.1,263.8,1,dry
80.1,266.4,1,dry
81.1,268.7,1,dry
82.1,270.1,1,dry
83.1,270.9,1,dry
84.1,272.8,1,dry
85.1,275.0,1,dry
86.1,279.5,1,dry
87.1,281.8,1,dry
88.1,285.4,1,dry
89.1,288.5,1,dry
90.1,291.6,1,dry
91.1,295.2,1,dry
92.1,297.5,1,dry
93.1,300.2,1,dry
94.1,304.2,1,dry
95.1,307.9,1,dry
96.1,310.6,1,dry
97.1,311.4,1,dry
98.1,314.6,1,dry
99.1,318.6,1,dry
100.1,319.6,1,dry
101.1,322.7,1,dry
102.1,324.9,1,dry
103.1,326.8,1,dry
104.1,329.4,1,dry
105.1,330.4,1,dry
106.1,333.1,1,dry
107.1,334.9,1,dry
108.1,336.6,1,dry
109.1,338.9,1,dry
110.1,340.7,1,dry
111.1,342.5,1,dry
112.1,343.9,1,dry
113.1,345.2,1,dry
114.1,347.4,1,dry
115.1,348.4,1,dry
116.1,350.1,1,dry
117.1,351.9,1,dry
118.1,352.9,1,dry
119.1,354.2,1,dry
120.1,355.1,1,dry
121.1,355.6,1,dry
122.1,356.4,1,dry
123.1,358.7,1,dry
124.1,358.7,1,dry
125.1,359.6,1,dry
126.1,360.5,1,dry
127.1,361.4,1,dry
128.1,361.9,1,dry
129.1,362.8,1,dry
130.1,365.4,1,dry
131.1,365.9,1,dry
132.1,365.4,1,dry
133.1,367.7,1,dry
134.1,368.6,1,dry
135.1,369.5,1,dry
136.1,369.9,1,dry
137.1,371.3,1,dry
139.1,371.8,1,dry
141.1,370.4,1,dry
143.1,367.2,1,dry
144.1,363.2,1,dry
145.1,361.4,1,dry
146.1,359.1,1,dry
147.1,356.9,1,dry
148.1,356.0,1,dry
149.1,356.0,1,dry
150.1,356.4,1,dry
151.1,356.4,1,dry
152.1,356.9,1,dry
153.1,356.9,1,dry
154.1,357.8,1,dry
155.1,359.6,1,dry
156.1,361.4,1,dry
157.1,363.6,1,dry
158.1,364.6,1,dry
159.1,365.9,1,dry
160.1,367.2,1,dry
161.1,369.9,1,dry
162.1,371.8,1,dry
164.1,374.0,1,dry
166.1,374.9,1,dry
168.1,372.6,1,dry
170.1,367.2,1,dry
171.1,365.0,1,dry
172.1,361.4,1,dry
173.1,359.1,1,dry
174.1,357.4,1,dry
175.1,356.4,1,dry
176.1,356.4,1,dry
177.1,357.4,1,dry
178.1,358.7,1,dry
179.1,360.5,1,dry
180.1,362.3,1,dry
181.1,363.6,1,dry
182.1,365.0,1,dry
183.1,367.2,1,dry
184.1,368.6,1,dry
185.1,371.3,1,dry
187.1,374.0,1,dry
189.1,374.0,1,dry
191.1,371.3,1,dry
193.1,366.4,1,dry
194.1,364.6,1,dry
195.1,362.3,1,dry
196.1,359.6,1,dry
197.1,358.7,1,dry
198.1,359.1,1,dry
199.1,357.8,1,dry
200.1,357.8,1,dry
201.1,357.8,1,dry
202.1,357.4,1,dry
203.1,359.6,1,dry
204.1,360.5,1,dry
205.1,362.3,1,dry
206.1,364.6,1,dry
207.1,366.8,1,dry
208.1,368.6,1,dry
209.1,369.9,1,dry
210.1,372.6,1,dry
212.1,375.8,1,dry
214.1,378.5,1,dry
216.1,376.2,1,brown
217.1,374.0,1,brown
218.1,372.2,1,brown
219.1,370.4,1,brown
220.1,369.9,1,brown
221.1,369.1,1,brown
222.1,368.1,1,brown
223.1,367.7,1,brown
224.1,369.1,1,brown
225.1,369.5,1,brown
226.1,370.9,1,brown
227.1,371.3,1,brown
228.1,373.6,1,brown
229.1,374.0,1,brown
230.1,376.7,1,brown
231.1,378.5,1,brown
232.1,379.9,1,brown
233.1,380.8,1,brown
234.1,383.9,1,brown
235.1,385.7,1,brown
236.1,385.7,1,brown
237.2,388.9,1,brown
238.2,389.8,1,brown
239.2,392.9,1,brown
240.2,393.8,1,brown
241.2,395.6,1,brown
242.2,396.9,1,brown
243.2,398.3,1,brown
244.2,399.6,1,brown
245.2,400.6,1,brown
247.2,401.4,1,brown
249.2,399.6,1,brown
250.2,398.3,1,brown
251.2,397.4,1,brown
252.2,395.1,1,brown
253.2,394.2,1,brown
254.2,392.9,1,brown
255.2,392.9,1,brown
256.2,392.0,1,brown
257.2,391.6,1,brown
258.2,392.0,1,brown
259.2,393.4,1,brown
260.2,393.8,1,brown
261.2,394.7,1,brown
262.2,395.1,1,brown
263.2,396.9,1,brown
264.2,397.4,1,brown
